date,USPS,incidD,gold_out
2021-05-22,SD,10,0
2021-05-29,SD,9,0
2021-06-05,SD,12,0
2021-06-12,SD,4,0
2021-06-19,SD,1,0
2021-06-26,SD,3,0
2021-07-03,SD,8,0
2021-07-10,SD,1,0
2021-07-17,SD,2,0
2021-07-24,SD,2,0
2021-07-31,SD,2,0
2021-08-07,SD,7,0
2021-08-14,SD,2,0
2021-08-21,SD,5,0
2021-08-28,SD,5,0
2021-09-04,SD,10,0
2021-09-11,SD,11,0
2021-09-18,SD,16,0
2021-09-25,SD,25,0
2021-10-02,SD,19,0
2021-10-09,SD,26,0
2021-10-16,SD,18,0
2021-10-23,SD,29,0
2021-10-30,SD,17,0
2021-11-06,SD,32,0
2021-11-13,SD,14,0
2021-11-20,SD,24,0
2021-11-27,SD,15,0
2021-12-04,SD,37,0
2021-12-11,SD,41,0
2021-12-18,SD,35,0
2021-12-25,SD,23,0
2022-01-01,SD,32,0
2022-01-08,SD,36,0
2022-01-15,SD,37,0
2022-01-22,SD,42,0
2022-01-29,SD,36,0
2022-02-05,SD,50,0
2022-02-12,SD,43,0
2022-02-19,SD,42,0
2022-02-26,SD,30,0
2022-03-05,SD,25,0
2022-03-12,SD,26,0
2022-03-19,SD,22,0
2022-03-26,SD,5,0
2022-04-02,SD,3,0
2022-04-09,SD,10,0
2022-04-16,SD,5,0
2022-04-23,SD,3,0
2022-04-30,SD,11,0
2022-05-07,SD,3,0
2022-05-14,SD,2,0
2022-05-21,SD,2,0
2022-05-28,SD,8,0
2022-06-04,SD,1,0
2022-06-11,SD,0,0
2022-06-18,SD,3,0
2022-06-25,SD,5,0
2022-07-02,SD,2,0
2022-07-09,SD,2,0
2022-07-16,SD,5,0
2022-07-23,SD,2,0
2022-07-30,SD,9,0
2022-08-06,SD,7,0
2022-08-13,SD,10,0
2022-08-20,SD,6,0
2022-08-27,SD,5,0
2022-09-03,SD,9,0
2022-09-10,SD,9,0
2022-09-17,SD,12,0
2022-09-24,SD,3,0
2022-10-01,SD,4,0
2022-10-08,SD,12,0
2022-10-15,SD,13,0
2022-10-22,SD,3,0
2022-10-29,SD,10,0
2022-11-05,SD,6,0
2022-11-12,SD,13,0
2022-11-19,SD,10,0
2022-11-26,SD,8,0
2022-12-03,SD,3,0
2022-12-10,SD,7,0
2022-12-17,SD,9,0
2022-12-24,SD,1,0
2022-12-31,SD,2,0
2023-01-07,SD,6,0
2023-01-14,SD,9,0
2023-01-21,SD,12,0
2023-01-28,SD,4,0
2023-02-04,SD,3,0
2023-02-11,SD,1,0
2023-02-18,SD,14,0
2023-02-25,SD,8,0
2023-03-04,SD,6,0
2023-03-11,SD,9,0
2021-12-25,TN,2379,1
2021-02-06,TN,889,0
2021-01-30,TN,755,0
2021-01-09,TN,734,0
2021-01-16,TN,651,0
2022-02-19,TN,648,0
2020-12-19,TN,617,0
2022-01-15,TN,598,0
2022-03-12,TN,545,0
2021-01-02,TN,527,0
2021-09-25,TN,521,0
2022-02-26,TN,499,0
2020-12-12,TN,495,0
2021-01-23,TN,464,0
2021-12-04,TN,457,0
2022-01-22,TN,456,0
2022-02-05,TN,451,0
2021-02-13,TN,439,0
2021-09-18,TN,436,0
2020-12-26,TN,426,0
2022-01-29,TN,419,0
2022-01-01,TN,416,0
2022-04-09,TN,383,0
2022-02-12,TN,375,0
2020-12-05,TN,364,0
2021-10-02,TN,352,0
2020-11-21,TN,334,0
2020-11-28,TN,330,0
2021-10-16,TN,306,0
2021-12-11,TN,303,0
2021-10-23,TN,294,0
2021-10-09,TN,291,0
2021-09-11,TN,290,0
2020-11-14,TN,287,0
2021-12-18,TN,279,0
2021-02-27,TN,278,0
2021-09-04,TN,276,0
2020-10-31,TN,253,0
2020-11-07,TN,237,0
2021-08-28,TN,235,0
2022-03-05,TN,233,0
2020-08-22,TN,218,0
2022-01-08,TN,214,0
2021-02-20,TN,213,0
2021-08-21,TN,212,0
2020-09-12,TN,202,0
2021-10-30,TN,202,0
2022-03-19,TN,202,0
2021-03-27,TN,201,0
2020-10-10,TN,198,0
2020-10-24,TN,197,0
2020-10-03,TN,186,0
2021-11-06,TN,171,0
2021-11-20,TN,168,0
2020-08-29,TN,162,0
2020-09-26,TN,158,0
2020-09-19,TN,152,0
2021-03-06,TN,150,0
2020-08-08,TN,148,0
2022-04-02,TN,148,0
2020-10-17,TN,145,0
2020-09-05,TN,137,0
2021-11-27,TN,136,0
2021-11-13,TN,133,0
2023-01-14,TN,132,0
2020-08-15,TN,130,0
2021-08-14,TN,128,0
2022-09-24,TN,128,0
2020-07-25,TN,126,0
2022-10-01,TN,114,0
2022-05-21,TN,109,0
2022-08-27,TN,109,0
2021-03-13,TN,108,0
2022-08-13,TN,107,0
2022-05-28,TN,106,0
2020-08-01,TN,103,0
2020-07-11,TN,101,0
2022-12-03,TN,101,0
2020-07-18,TN,100,0
2022-07-23,TN,95,0
2022-08-20,TN,95,0
2022-09-03,TN,94,0
2022-09-17,TN,94,0
2023-01-28,TN,94,0
2022-07-02,TN,91,0
2021-04-10,TN,89,0
2021-08-07,TN,89,0
2022-08-06,TN,89,0
2021-03-20,TN,86,0
2022-10-08,TN,84,0
2022-07-30,TN,83,0
2020-04-04,TN,82,0
2022-07-16,TN,82,0
2022-12-17,TN,82,0
2023-01-21,TN,82,0
2021-04-24,TN,81,0
2022-04-16,TN,81,0
2022-03-26,TN,80,0
2023-01-07,TN,80,0
2023-02-04,TN,79,0
2022-06-18,TN,78,0
2023-03-11,TN,76,0
2022-11-05,TN,74,0
2021-04-03,TN,70,0
2021-07-31,TN,70,0
2021-05-15,TN,66,0
2021-05-22,TN,63,0
2022-05-14,TN,61,0
2020-06-27,TN,60,0
2021-05-29,TN,60,0
2022-10-22,TN,60,0
2022-12-10,TN,60,0
2021-05-01,TN,59,0
2022-11-19,TN,59,0
2020-04-11,TN,58,0
2022-10-15,TN,58,0
2023-02-11,TN,57,0
2023-02-18,TN,56,0
2020-06-13,TN,55,0
2021-05-08,TN,54,0
2023-02-25,TN,54,0
2020-05-16,TN,53,0
2020-06-06,TN,53,0
2020-07-04,TN,53,0
2020-06-20,TN,52,0
2021-04-17,TN,52,0
2022-07-09,TN,50,0
2022-06-11,TN,49,0
2022-10-29,TN,48,0
2020-04-18,TN,44,0
2021-07-24,TN,43,0
2021-07-17,TN,40,0
2022-04-23,TN,40,0
2023-03-04,TN,40,0
2022-11-12,TN,38,0
2020-04-25,TN,37,0
2020-05-09,TN,37,0
2022-05-07,TN,37,0
2020-05-30,TN,35,0
2020-05-23,TN,34,0
2021-06-05,TN,33,0
2021-06-26,TN,32,0
2022-12-31,TN,32,0
2020-05-02,TN,31,0
2021-07-03,TN,27,0
2021-06-19,TN,25,0
2021-07-10,TN,24,0
2021-06-12,TN,23,0
2022-04-30,TN,23,0
2022-09-10,TN,17,0
2022-06-25,TN,16,0
2022-06-04,TN,15,0
2022-11-26,TN,12,0
2022-12-24,TN,12,0
2020-03-28,TN,6,0
2020-03-21,TN,1,0
2020-01-25,TN,0,0
2020-02-01,TN,0,0
2020-02-08,TN,0,0
2020-02-15,TN,0,0
2020-02-22,TN,0,0
2020-02-29,TN,0,0
2020-03-07,TN,0,0
2020-03-14,TN,0,0
2020-01-25,TX,0,0
2020-02-01,TX,0,0
2020-02-08,TX,0,0
2020-02-15,TX,0,0
2020-02-22,TX,0,0
2020-02-29,TX,0,0
2020-03-07,TX,0,0
2020-03-14,TX,0,0
2020-03-21,TX,8,0
2020-03-28,TX,37,0
2020-04-04,TX,119,0
2020-04-11,TX,171,0
2020-04-18,TX,228,0
2020-04-25,TX,202,0
2020-05-02,TX,255,0
2020-05-09,TX,190,0
2020-05-16,TX,269,0
2020-05-23,TX,169,0
2020-05-30,TX,215,0
2020-06-06,TX,187,0
2020-06-13,TX,177,0
2020-06-20,TX,237,0
2020-06-27,TX,276,0
2020-07-04,TX,412,0
2020-07-11,TX,723,0
2020-07-18,TX,994,0
2020-07-25,TX,1168,0
2020-08-01,TX,1940,0
2020-08-08,TX,1488,0
2020-08-15,TX,1256,0
2020-08-22,TX,1286,0
2020-08-29,TX,1043,0
2020-09-05,TX,898,0
2020-09-12,TX,752,0
2020-09-19,TX,682,0
2020-09-26,TX,660,0
2020-10-03,TX,624,0
2020-10-10,TX,634,0
2020-10-17,TX,493,0
2020-10-24,TX,482,0
2020-10-31,TX,573,0
2020-11-07,TX,806,0
2020-11-14,TX,786,0
2020-11-21,TX,954,0
2020-11-28,TX,874,0
2020-12-05,TX,1235,0
2020-12-12,TX,1157,0
2020-12-19,TX,1350,0
2020-12-26,TX,1137,0
2021-01-02,TX,1430,0
2021-01-09,TX,1870,0
2021-01-16,TX,2091,0
2021-01-23,TX,2269,0
2021-01-30,TX,2184,0
2021-02-06,TX,2266,0
2021-02-13,TX,1943,0
2021-02-20,TX,896,0
2021-02-27,TX,1548,0
2021-03-06,TX,1631,0
2021-03-13,TX,1115,0
2021-03-20,TX,926,0
2021-03-27,TX,728,0
2021-04-03,TX,634,0
2021-04-10,TX,502,0
2021-04-17,TX,369,0
2021-04-24,TX,358,0
2021-05-01,TX,347,0
2021-05-08,TX,324,0
2021-05-15,TX,309,0
2021-05-22,TX,267,0
2021-05-29,TX,275,0
2021-06-05,TX,216,0
2021-06-12,TX,206,0
2021-06-19,TX,182,0
2021-06-26,TX,168,0
2021-07-03,TX,212,0
2021-07-10,TX,151,0
2021-07-17,TX,183,0
2021-07-24,TX,190,0
2021-07-31,TX,271,0
2021-08-07,TX,422,0
2021-08-14,TX,640,0
2021-08-21,TX,937,0
2021-08-28,TX,1356,0
2021-09-04,TX,1737,0
2021-09-11,TX,1773,0
2021-09-18,TX,1783,0
2021-09-25,TX,2053,0
2021-10-02,TX,1853,0
2021-10-09,TX,1198,0
2021-10-16,TX,1940,0
2021-10-23,TX,1262,0
2021-10-30,TX,921,0
2021-11-06,TX,790,0
2021-11-13,TX,834,0
2021-11-20,TX,577,0
2021-11-27,TX,246,0
2021-12-04,TX,611,0
2021-12-11,TX,400,0
2021-12-18,TX,466,0
2021-12-25,TX,261,0
2022-01-01,TX,406,0
2022-01-08,TX,763,0
2022-01-15,TX,623,0
2022-01-22,TX,971,0
2022-01-29,TX,1216,0
2022-02-05,TX,1401,0
2022-02-12,TX,1384,0
2022-02-19,TX,1568,0
2022-02-26,TX,1106,0
2022-03-05,TX,921,0
2022-03-12,TX,664,0
2022-03-19,TX,483,0
2022-03-26,TX,349,0
2022-04-02,TX,214,0
2022-04-09,TX,240,0
2022-04-16,TX,96,0
2022-04-23,TX,187,0
2022-04-30,TX,85,0
2022-05-07,TX,72,0
2022-05-14,TX,72,0
2022-05-21,TX,57,0
2022-05-28,TX,43,0
2022-06-04,TX,44,0
2022-06-11,TX,77,0
2022-06-18,TX,69,0
2022-06-25,TX,82,0
2022-07-02,TX,117,0
2022-07-09,TX,115,0
2022-07-16,TX,99,0
2022-07-23,TX,153,0
2022-07-30,TX,157,0
2022-08-06,TX,200,0
2022-08-13,TX,209,0
2022-08-20,TX,224,0
2022-08-27,TX,188,0
2022-09-03,TX,184,0
2022-09-10,TX,134,0
2022-09-17,TX,138,0
2022-09-24,TX,151,0
2022-10-01,TX,119,0
2022-10-08,TX,101,0
2022-10-15,TX,126,0
2022-10-22,TX,90,0
2022-10-29,TX,81,0
2022-11-05,TX,64,0
2022-11-12,TX,33,0
2022-11-19,TX,83,0
2022-11-26,TX,39,0
2022-12-03,TX,47,0
2022-12-10,TX,88,0
2022-12-17,TX,83,0
2022-12-24,TX,115,0
2022-12-31,TX,105,0
2023-01-07,TX,130,0
2023-01-14,TX,149,0
2023-01-21,TX,248,0
2023-01-28,TX,194,0
2023-02-04,TX,401,0
2023-02-11,TX,192,0
2023-02-18,TX,133,0
2023-02-25,TX,120,0
2023-03-04,TX,122,0
2023-03-11,TX,107,0
2022-03-26,UT,141,1
2020-12-19,UT,110,0
2022-01-08,UT,100,0
2020-12-12,UT,99,0
2022-02-19,UT,98,0
2021-01-23,UT,97,0
2021-01-09,UT,96,0
2021-01-16,UT,95,0
2022-02-12,UT,88,0
2021-02-27,UT,87,0
2022-03-12,UT,86,0
2021-01-02,UT,82,0
2021-09-25,UT,82,0
2021-01-30,UT,81,0
2021-11-20,UT,81,0
2021-10-30,UT,80,0
2022-01-22,UT,79,0
2021-11-06,UT,78,0
2020-11-21,UT,77,0
2021-12-04,UT,77,0
2022-01-29,UT,77,0
2020-11-28,UT,76,0
2020-12-05,UT,76,0
2021-12-11,UT,76,0
2021-10-02,UT,74,0
2021-10-16,UT,73,0
2021-02-06,UT,70,0
2021-09-11,UT,66,0
2022-02-05,UT,66,0
2020-12-26,UT,64,0
2021-12-18,UT,64,0
2022-01-15,UT,64,0
2021-09-18,UT,63,0
2021-10-23,UT,61,0
2021-11-13,UT,61,0
2021-11-27,UT,59,0
2021-02-13,UT,57,0
2020-11-07,UT,54,0
2020-11-14,UT,52,0
2021-02-20,UT,52,0
2021-08-28,UT,51,0
2021-10-09,UT,51,0
2021-12-25,UT,50,0
2022-02-26,UT,49,0
2021-08-21,UT,47,0
2021-03-06,UT,46,0
2021-03-13,UT,46,0
2022-03-05,UT,45,0
2021-08-07,UT,43,0
2021-03-27,UT,41,0
2021-03-20,UT,39,0
2020-08-01,UT,36,0
2020-10-31,UT,36,0
2021-05-15,UT,35,0
2021-09-04,UT,35,0
2020-10-10,UT,34,0
2022-01-01,UT,33,0
2021-05-22,UT,32,0
2020-07-11,UT,31,0
2020-07-18,UT,31,0
2020-07-25,UT,31,0
2021-04-03,UT,31,0
2021-08-14,UT,31,0
2020-10-17,UT,30,0
2020-08-15,UT,28,0
2020-10-03,UT,28,0
2020-10-24,UT,28,0
2022-08-06,UT,28,0
2021-04-10,UT,27,0
2021-06-26,UT,27,0
2021-07-31,UT,26,0
2020-08-08,UT,25,0
2021-05-01,UT,23,0
2021-07-03,UT,23,0
2022-12-17,UT,23,0
2020-08-22,UT,22,0
2020-08-29,UT,22,0
2022-03-19,UT,22,0
2022-07-16,UT,22,0
2022-11-26,UT,21,0
2021-05-08,UT,20,0
2021-07-17,UT,20,0
2020-05-23,UT,19,0
2023-01-07,UT,19,0
2023-01-28,UT,19,0
2020-06-13,UT,18,0
2022-07-02,UT,18,0
2020-04-18,UT,17,0
2020-05-09,UT,17,0
2022-12-03,UT,17,0
2020-04-25,UT,16,0
2020-06-20,UT,16,0
2021-04-24,UT,16,0
2022-04-09,UT,16,0
2022-07-30,UT,16,0
2022-12-24,UT,16,0
2023-01-14,UT,16,0
2020-05-30,UT,15,0
2021-07-10,UT,15,0
2022-07-23,UT,15,0
2022-08-27,UT,15,0
2020-07-04,UT,14,0
2020-09-05,UT,13,0
2020-09-12,UT,13,0
2022-05-07,UT,13,0
2022-06-18,UT,13,0
2022-07-09,UT,13,0
2022-08-20,UT,13,0
2022-09-03,UT,13,0
2022-10-22,UT,13,0
2022-11-19,UT,13,0
2020-05-16,UT,12,0
2020-06-27,UT,12,0
2021-06-12,UT,12,0
2021-07-24,UT,12,0
2022-04-02,UT,12,0
2022-05-28,UT,12,0
2022-06-11,UT,12,0
2022-08-13,UT,12,0
2022-09-17,UT,12,0
2023-01-21,UT,12,0
2021-05-29,UT,11,0
2022-11-12,UT,11,0
2022-12-10,UT,11,0
2023-02-11,UT,11,0
2023-03-04,UT,11,0
2023-03-11,UT,11,0
2020-04-11,UT,10,0
2021-06-05,UT,10,0
2022-06-25,UT,10,0
2022-09-24,UT,10,0
2022-10-01,UT,10,0
2022-12-31,UT,10,0
2020-06-06,UT,9,0
2022-10-29,UT,9,0
2022-11-05,UT,9,0
2020-05-02,UT,8,0
2020-09-26,UT,8,0
2022-09-10,UT,8,0
2020-04-04,UT,7,0
2020-09-19,UT,7,0
2022-04-30,UT,7,0
2022-10-08,UT,7,0
2022-04-16,UT,6,0
2022-10-15,UT,6,0
2023-02-04,UT,6,0
2021-04-17,UT,5,0
2021-06-19,UT,5,0
2022-04-23,UT,4,0
2022-05-21,UT,4,0
2022-06-04,UT,4,0
2023-02-18,UT,3,0
2023-02-25,UT,3,0
2020-03-28,UT,1,0
2022-05-14,UT,1,0
2020-01-25,UT,0,0
2020-02-01,UT,0,0
2020-02-08,UT,0,0
2020-02-15,UT,0,0
2020-02-22,UT,0,0
2020-02-29,UT,0,0
2020-03-07,UT,0,0
2020-03-14,UT,0,0
2020-03-21,UT,0,0
2023-01-14,VT,90,1
2021-12-18,VT,23,0
2021-11-06,VT,20,0
2022-02-05,VT,20,0
2022-01-29,VT,19,0
2023-03-11,VT,19,0
2021-01-02,VT,18,0
2021-01-09,VT,17,0
2022-01-22,VT,17,0
2022-02-19,VT,17,0
2020-12-12,VT,16,0
2021-10-02,VT,15,0
2021-10-09,VT,14,0
2022-01-15,VT,14,0
2022-11-05,VT,14,0
2020-04-18,VT,13,0
2020-12-19,VT,13,0
2020-12-26,VT,13,0
2021-10-30,VT,13,0
2021-12-11,VT,13,0
2022-02-12,VT,13,0
2020-12-05,VT,12,0
2022-01-08,VT,12,0
2022-02-26,VT,12,0
2022-03-05,VT,12,0
2021-04-17,VT,11,0
2021-09-18,VT,11,0
2021-11-20,VT,11,0
2022-01-01,VT,11,0
2022-12-10,VT,11,0
2020-03-28,VT,10,0
2021-10-16,VT,10,0
2021-12-04,VT,10,0
2022-12-24,VT,10,0
2021-02-06,VT,9,0
2021-11-13,VT,9,0
2022-06-04,VT,9,0
2022-10-08,VT,9,0
2022-11-12,VT,9,0
2023-02-18,VT,9,0
2020-04-04,VT,8,0
2020-04-25,VT,8,0
2021-02-27,VT,8,0
2021-09-25,VT,8,0
2021-12-25,VT,8,0
2022-04-30,VT,8,0
2022-09-10,VT,8,0
2021-01-16,VT,7,0
2021-01-23,VT,7,0
2021-02-13,VT,7,0
2021-02-20,VT,7,0
2022-05-28,VT,7,0
2022-11-26,VT,7,0
2023-02-11,VT,7,0
2021-03-13,VT,6,0
2021-08-21,VT,6,0
2021-09-04,VT,6,0
2021-09-11,VT,6,0
2021-10-23,VT,6,0
2022-04-23,VT,6,0
2022-05-14,VT,6,0
2022-05-21,VT,6,0
2022-06-18,VT,6,0
2022-08-13,VT,6,0
2022-10-29,VT,6,0
2020-04-11,VT,5,0
2020-05-02,VT,5,0
2021-03-20,VT,5,0
2021-03-27,VT,5,0
2021-04-03,VT,5,0
2021-08-28,VT,5,0
2022-05-07,VT,5,0
2022-08-27,VT,5,0
2023-01-28,VT,5,0
2023-02-04,VT,5,0
2020-05-09,VT,4,0
2020-11-21,VT,4,0
2020-11-28,VT,4,0
2021-03-06,VT,4,0
2021-08-14,VT,4,0
2022-03-26,VT,4,0
2022-07-09,VT,4,0
2022-07-30,VT,4,0
2022-09-24,VT,4,0
2022-10-15,VT,4,0
2021-01-30,VT,3,0
2021-05-01,VT,3,0
2021-05-15,VT,3,0
2021-05-22,VT,3,0
2022-03-19,VT,3,0
2022-04-09,VT,3,0
2022-04-16,VT,3,0
2022-06-11,VT,3,0
2022-06-25,VT,3,0
2022-08-20,VT,3,0
2023-01-21,VT,3,0
2020-03-21,VT,2,0
2021-04-10,VT,2,0
2021-04-24,VT,2,0
2021-05-08,VT,2,0
2021-07-03,VT,2,0
2021-11-27,VT,2,0
2022-04-02,VT,2,0
2022-10-22,VT,2,0
2020-05-23,VT,1,0
2020-05-30,VT,1,0
2020-06-20,VT,1,0
2020-08-01,VT,1,0
2020-08-08,VT,1,0
2020-11-07,VT,1,0
2021-06-05,VT,1,0
2021-07-24,VT,1,0
2021-07-31,VT,1,0
2022-03-12,VT,1,0
2022-07-02,VT,1,0
2022-07-16,VT,1,0
2022-07-23,VT,1,0
2020-01-25,VT,0,0
2020-02-01,VT,0,0
2020-02-08,VT,0,0
2020-02-15,VT,0,0
2020-02-22,VT,0,0
2020-02-29,VT,0,0
2020-03-07,VT,0,0
2020-03-14,VT,0,0
2020-05-16,VT,0,0
2020-06-06,VT,0,0
2020-06-13,VT,0,0
2020-06-27,VT,0,0
2020-07-04,VT,0,0
2020-07-11,VT,0,0
2020-07-18,VT,0,0
2020-07-25,VT,0,0
2020-08-15,VT,0,0
2020-08-22,VT,0,0
2020-08-29,VT,0,0
2020-09-05,VT,0,0
2020-09-12,VT,0,0
2020-09-19,VT,0,0
2020-09-26,VT,0,0
2020-10-03,VT,0,0
2020-10-10,VT,0,0
2020-10-17,VT,0,0
2020-10-24,VT,0,0
2020-10-31,VT,0,0
2020-11-14,VT,0,0
2021-05-29,VT,0,0
2021-06-12,VT,0,0
2021-06-19,VT,0,0
2021-06-26,VT,0,0
2021-07-10,VT,0,0
2021-07-17,VT,0,0
2021-08-07,VT,0,0
2022-08-06,VT,0,0
2022-09-03,VT,0,0
2022-09-17,VT,0,0
2022-10-01,VT,0,0
2022-11-19,VT,0,0
2022-12-03,VT,0,0
2022-12-17,VT,0,0
2022-12-31,VT,0,0
2023-01-07,VT,0,0
2023-02-25,VT,0,0
2023-03-04,VT,0,0
2020-01-25,VA,0,0
2020-02-01,VA,0,0
2020-02-08,VA,0,0
2020-02-15,VA,0,0
2020-02-22,VA,0,0
2020-02-29,VA,0,0
2020-03-07,VA,0,0
2020-03-14,VA,1,0
2020-03-21,VA,2,0
2020-03-28,VA,10,0
2020-04-04,VA,49,0
2020-04-11,VA,78,0
2020-04-18,VA,128,0
2020-04-25,VA,179,0
2020-05-02,VA,180,0
2020-05-09,VA,210,0
2020-05-16,VA,176,0
2020-05-23,VA,156,0
2020-05-30,VA,211,0
2020-06-06,VA,91,0
2020-06-13,VA,80,0
2020-06-20,VA,66,0
2020-06-27,VA,117,0
2020-07-04,VA,125,0
2020-07-11,VA,113,0
2020-07-18,VA,63,0
2020-07-25,VA,50,0
2020-08-01,VA,140,0
2020-08-08,VA,107,0
2020-08-15,VA,59,0
2020-08-22,VA,62,0
2020-08-29,VA,125,0
2020-09-05,VA,109,0
2020-09-12,VA,45,0
2020-09-19,VA,268,1
2020-09-26,VA,154,0
2020-10-03,VA,126,0
2020-10-10,VA,84,0
2020-10-17,VA,68,0
2020-10-24,VA,156,0
2020-10-31,VA,76,0
2020-11-07,VA,62,0
2020-11-14,VA,95,0
2020-11-21,VA,139,0
2020-11-28,VA,116,0
2020-12-05,VA,143,0
2020-12-12,VA,212,0
2020-12-19,VA,234,0
2020-12-26,VA,197,0
2021-01-02,VA,277,0
2021-01-09,VA,264,0
2021-01-16,VA,325,0
2021-01-23,VA,373,0
2021-01-30,VA,372,0
2021-02-06,VA,324,0
2021-02-13,VA,223,0
2021-02-20,VA,201,0
2021-02-27,VA,1185,0
2021-03-06,VA,1137,0
2021-03-13,VA,466,0
2021-03-20,VA,299,0
2021-03-27,VA,74,0
2021-04-03,VA,109,0
2021-04-10,VA,171,0
2021-04-17,VA,106,0
2021-04-24,VA,111,0
2021-05-01,VA,102,0
2021-05-08,VA,108,0
2021-05-15,VA,123,0
2021-05-22,VA,89,0
2021-05-29,VA,63,0
2021-06-05,VA,69,0
2021-06-12,VA,64,0
2021-06-19,VA,50,0
2021-06-26,VA,59,0
2021-07-03,VA,33,0
2021-07-10,VA,27,0
2021-07-17,VA,27,0
2021-07-24,VA,23,0
2021-07-31,VA,32,0
2021-08-07,VA,26,0
2021-08-14,VA,41,0
2021-08-21,VA,48,0
2021-08-28,VA,122,0
2021-09-04,VA,130,0
2021-09-11,VA,137,0
2021-09-18,VA,206,0
2021-09-25,VA,269,0
2021-10-02,VA,295,0
2021-10-09,VA,269,0
2021-10-16,VA,316,0
2021-10-23,VA,277,0
2021-10-30,VA,239,0
2021-11-06,VA,218,0
2021-11-13,VA,196,0
2021-11-20,VA,171,0
2021-11-27,VA,143,0
2021-12-04,VA,118,0
2021-12-11,VA,142,0
2021-12-18,VA,188,0
2021-12-25,VA,211,0
2022-01-01,VA,293,0
2022-01-08,VA,64,0
2022-01-15,VA,152,0
2022-01-22,VA,51,0
2022-01-29,VA,275,0
2022-02-05,VA,576,0
2022-02-12,VA,779,0
2022-02-19,VA,534,0
2022-02-26,VA,520,0
2022-03-05,VA,419,0
2022-03-12,VA,257,0
2022-03-19,VA,254,0
2022-03-26,VA,143,0
2022-04-02,VA,105,0
2022-04-09,VA,145,0
2022-04-16,VA,163,0
2022-04-23,VA,127,0
2022-04-30,VA,87,0
2022-05-07,VA,44,0
2022-05-14,VA,37,0
2022-05-21,VA,25,0
2022-05-28,VA,38,0
2022-06-04,VA,48,0
2022-06-11,VA,17,0
2022-06-18,VA,12,0
2022-06-25,VA,66,0
2022-07-02,VA,111,0
2022-07-09,VA,110,0
2022-07-16,VA,61,0
2022-07-23,VA,66,0
2022-07-30,VA,51,0
2022-08-06,VA,136,0
2022-08-13,VA,91,0
2022-08-20,VA,104,0
2022-08-27,VA,107,0
2022-09-03,VA,107,0
2022-09-10,VA,124,0
2022-09-17,VA,92,0
2022-09-24,VA,90,0
2022-10-01,VA,80,0
2022-10-08,VA,108,0
2022-10-15,VA,75,0
2022-10-22,VA,76,0
2022-10-29,VA,81,0
2022-11-05,VA,33,0
2022-11-12,VA,12,0
2022-11-19,VA,53,0
2022-11-26,VA,81,0
2022-12-03,VA,91,0
2022-12-10,VA,81,0
2022-12-17,VA,54,0
2022-12-24,VA,57,0
2022-12-31,VA,21,0
2023-01-07,VA,16,0
2023-01-14,VA,136,0
2023-01-21,VA,140,0
2023-01-28,VA,126,0
2023-02-04,VA,47,0
2023-02-11,VA,327,0
2023-02-18,VA,137,0
2023-02-25,VA,31,0
2023-03-04,VA,19,0
2023-03-11,VA,17,0
2020-01-25,WA,0,0
2020-02-01,WA,0,0
2020-02-08,WA,0,0
2020-02-15,WA,0,0
2020-02-22,WA,0,0
2020-02-29,WA,1,0
2020-03-07,WA,15,0
2020-03-14,WA,23,0
2020-03-21,WA,55,0
2020-03-28,WA,94,0
2020-04-04,WA,210,0
2020-04-11,WA,149,0
2020-04-18,WA,119,0
2020-04-25,WA,113,0
2020-05-02,WA,83,0
2020-05-09,WA,90,0
2020-05-16,WA,72,0
2020-05-23,WA,51,0
2020-05-30,WA,42,0
2020-06-06,WA,42,0
2020-06-13,WA,48,0
2020-06-20,WA,36,0
2020-06-27,WA,45,0
2020-07-04,WA,47,0
2020-07-11,WA,65,0
2020-07-18,WA,48,0
2020-07-25,WA,74,0
2020-08-01,WA,97,0
2020-08-08,WA,92,0
2020-08-15,WA,80,0
2020-08-22,WA,54,0
2020-08-29,WA,54,0
2020-09-05,WA,43,0
2020-09-12,WA,36,0
2020-09-19,WA,48,0
2020-09-26,WA,48,0
2020-10-03,WA,49,0
2020-10-10,WA,45,0
2020-10-17,WA,43,0
2020-10-24,WA,66,0
2020-10-31,WA,68,0
2020-11-07,WA,66,0
2020-11-14,WA,82,0
2020-11-21,WA,102,0
2020-11-28,WA,119,0
2020-12-05,WA,153,0
2020-12-12,WA,74,0
2020-12-19,WA,189,0
2020-12-26,WA,80,0
2021-01-02,WA,277,0
2021-01-09,WA,243,0
2021-01-16,WA,205,0
2021-01-23,WA,211,0
2021-01-30,WA,171,0
2021-02-06,WA,168,0
2021-02-13,WA,226,0
2021-02-20,WA,147,0
2021-02-27,WA,134,0
2021-03-06,WA,85,0
2021-03-13,WA,82,0
2021-03-20,WA,51,0
2021-03-27,WA,44,0
2021-04-03,WA,60,0
2021-04-10,WA,44,0
2021-04-17,WA,58,0
2021-04-24,WA,54,0
2021-05-01,WA,65,0
2021-05-08,WA,65,0
2021-05-15,WA,66,0
2021-05-22,WA,80,0
2021-05-29,WA,63,0
2021-06-05,WA,71,0
2021-06-12,WA,121,0
2021-06-19,WA,71,0
2021-06-26,WA,82,0
2021-07-03,WA,37,0
2021-07-10,WA,58,0
2021-07-17,WA,45,0
2021-07-24,WA,36,0
2021-07-31,WA,44,0
2021-08-07,WA,46,0
