state,USPS,datew,incidI,date
South Dakota,SD,2022-01-15,13726,2022-01-15
South Dakota,SD,2022-01-22,13519,2022-01-22
South Dakota,SD,2022-01-29,8727,2022-01-29
South Dakota,SD,2022-02-05,4856,2022-02-05
South Dakota,SD,2022-02-12,2486,2022-02-12
South Dakota,SD,2022-02-19,2224,2022-02-19
South Dakota,SD,2022-02-26,816,2022-02-26
South Dakota,SD,2022-03-05,501,2022-03-05
South Dakota,SD,2022-03-12,327,2022-03-12
South Dakota,SD,2022-03-19,244,2022-03-19
South Dakota,SD,2022-03-26,113,2022-03-26
South Dakota,SD,2022-04-02,154,2022-04-02
South Dakota,SD,2022-04-09,137,2022-04-09
South Dakota,SD,2022-04-16,127,2022-04-16
South Dakota,SD,2022-04-23,167,2022-04-23
South Dakota,SD,2022-04-30,277,2022-04-30
South Dakota,SD,2022-05-07,370,2022-05-07
South Dakota,SD,2022-05-14,453,2022-05-14
South Dakota,SD,2022-05-21,474,2022-05-21
South Dakota,SD,2022-05-28,594,2022-05-28
South Dakota,SD,2022-06-04,650,2022-06-04
South Dakota,SD,2022-06-11,970,2022-06-11
South Dakota,SD,2022-06-18,974,2022-06-18
South Dakota,SD,2022-06-25,972,2022-06-25
South Dakota,SD,2022-07-02,1254,2022-07-02
South Dakota,SD,2022-07-09,1182,2022-07-09
South Dakota,SD,2022-07-16,1569,2022-07-16
South Dakota,SD,2022-07-23,1514,2022-07-23
South Dakota,SD,2022-07-30,1498,2022-07-30
South Dakota,SD,2022-08-06,1573,2022-08-06
South Dakota,SD,2022-08-13,1373,2022-08-13
South Dakota,SD,2022-08-20,1438,2022-08-20
South Dakota,SD,2022-08-27,1585,2022-08-27
South Dakota,SD,2022-09-03,1292,2022-09-03
South Dakota,SD,2022-09-10,963,2022-09-10
South Dakota,SD,2022-09-17,1173,2022-09-17
South Dakota,SD,2022-09-24,956,2022-09-24
South Dakota,SD,2022-10-01,732,2022-10-01
South Dakota,SD,2022-10-08,841,2022-10-08
South Dakota,SD,2022-10-15,625,2022-10-15
South Dakota,SD,2022-10-22,631,2022-10-22
South Dakota,SD,2022-10-29,719,2022-10-29
South Dakota,SD,2022-11-05,832,2022-11-05
South Dakota,SD,2022-11-12,871,2022-11-12
South Dakota,SD,2022-11-19,952,2022-11-19
South Dakota,SD,2022-11-26,847,2022-11-26
South Dakota,SD,2022-12-03,1108,2022-12-03
South Dakota,SD,2022-12-10,1089,2022-12-10
South Dakota,SD,2022-12-17,923,2022-12-17
South Dakota,SD,2022-12-24,621,2022-12-24
South Dakota,SD,2022-12-31,426,2022-12-31
South Dakota,SD,2023-01-07,508,2023-01-07
South Dakota,SD,2023-01-14,526,2023-01-14
South Dakota,SD,2023-01-21,463,2023-01-21
South Dakota,SD,2023-01-28,576,2023-01-28
South Dakota,SD,2023-02-04,747,2023-02-04
South Dakota,SD,2023-02-11,995,2023-02-11
South Dakota,SD,2023-02-18,984,2023-02-18
South Dakota,SD,2023-02-25,995,2023-02-25
South Dakota,SD,2023-03-04,839,2023-03-04
South Dakota,SD,2023-03-11,641,2023-03-11
Tennessee,TN,2020-01-25,0,2020-01-25
Tennessee,TN,2020-02-01,0,2020-02-01
Tennessee,TN,2020-02-08,0,2020-02-08
Tennessee,TN,2020-02-15,0,2020-02-15
Tennessee,TN,2020-02-22,0,2020-02-22
Tennessee,TN,2020-02-29,0,2020-02-29
Tennessee,TN,2020-03-07,1,2020-03-07
Tennessee,TN,2020-03-14,31,2020-03-14
Tennessee,TN,2020-03-21,269,2020-03-21
Tennessee,TN,2020-03-28,902,2020-03-28
Tennessee,TN,2020-04-04,2063,2020-04-04
Tennessee,TN,2020-04-11,1790,2020-04-11
Tennessee,TN,2020-04-18,1658,2020-04-18
Tennessee,TN,2020-04-25,2516,2020-04-25
Tennessee,TN,2020-05-02,3416,2020-05-02
Tennessee,TN,2020-05-09,1941,2020-05-09
Tennessee,TN,2020-05-16,2509,2020-05-16
Tennessee,TN,2020-05-23,2569,2020-05-23
Tennessee,TN,2020-05-30,2757,2020-05-30
Tennessee,TN,2020-06-06,3383,2020-06-06
Tennessee,TN,2020-06-13,3593,2020-06-13
Tennessee,TN,2020-06-20,4520,2020-06-20
Tennessee,TN,2020-06-27,5301,2020-06-27
Tennessee,TN,2020-07-04,10067,2020-07-04
Tennessee,TN,2020-07-11,10803,2020-07-11
Tennessee,TN,2020-07-18,15107,2020-07-18
Tennessee,TN,2020-07-25,15115,2020-07-25
Tennessee,TN,2020-08-01,15170,2020-08-01
Tennessee,TN,2020-08-08,12418,2020-08-08
Tennessee,TN,2020-08-15,11176,2020-08-15
Tennessee,TN,2020-08-22,10604,2020-08-22
Tennessee,TN,2020-08-29,9348,2020-08-29
Tennessee,TN,2020-09-05,10782,2020-09-05
Tennessee,TN,2020-09-12,7782,2020-09-12
Tennessee,TN,2020-09-19,11184,2020-09-19
Tennessee,TN,2020-09-26,8969,2020-09-26
Tennessee,TN,2020-10-03,8237,2020-10-03
Tennessee,TN,2020-10-10,12934,2020-10-10
Tennessee,TN,2020-10-17,13549,2020-10-17
Tennessee,TN,2020-10-24,17557,2020-10-24
Tennessee,TN,2020-10-31,14349,2020-10-31
Tennessee,TN,2020-11-07,18853,2020-11-07
Tennessee,TN,2020-11-14,26383,2020-11-14
Tennessee,TN,2020-11-21,28300,2020-11-21
Tennessee,TN,2020-11-28,26386,2020-11-28
Tennessee,TN,2020-12-05,32401,2020-12-05
Tennessee,TN,2020-12-12,47241,2020-12-12
Tennessee,TN,2020-12-19,63731,2020-12-19
Tennessee,TN,2020-12-26,45787,2020-12-26
Tennessee,TN,2021-01-02,43466,2021-01-02
Tennessee,TN,2021-01-09,42827,2021-01-09
Tennessee,TN,2021-01-16,33099,2021-01-16
Tennessee,TN,2021-01-23,23340,2021-01-23
Tennessee,TN,2021-01-30,18136,2021-01-30
Tennessee,TN,2021-02-06,16868,2021-02-06
Tennessee,TN,2021-02-13,13133,2021-02-13
Tennessee,TN,2021-02-20,7852,2021-02-20
Tennessee,TN,2021-02-27,9668,2021-02-27
Tennessee,TN,2021-03-06,8097,2021-03-06
Tennessee,TN,2021-03-13,8518,2021-03-13
Tennessee,TN,2021-03-20,8496,2021-03-20
Tennessee,TN,2021-03-27,7616,2021-03-27
Tennessee,TN,2021-04-03,8102,2021-04-03
Tennessee,TN,2021-04-10,7559,2021-04-10
Tennessee,TN,2021-04-17,10964,2021-04-17
Tennessee,TN,2021-04-24,7270,2021-04-24
Tennessee,TN,2021-05-01,6589,2021-05-01
Tennessee,TN,2021-05-08,5483,2021-05-08
Tennessee,TN,2021-05-15,4561,2021-05-15
Tennessee,TN,2021-05-22,3415,2021-05-22
Tennessee,TN,2021-05-29,2462,2021-05-29
Tennessee,TN,2021-06-05,1892,2021-06-05
Tennessee,TN,2021-06-12,1477,2021-06-12
Tennessee,TN,2021-06-19,1328,2021-06-19
Tennessee,TN,2021-06-26,1243,2021-06-26
Tennessee,TN,2021-07-03,1762,2021-07-03
Tennessee,TN,2021-07-10,2740,2021-07-10
Tennessee,TN,2021-07-17,4381,2021-07-17
Tennessee,TN,2021-07-24,8272,2021-07-24
Tennessee,TN,2021-07-31,14858,2021-07-31
Tennessee,TN,2021-08-07,21893,2021-08-07
Tennessee,TN,2021-08-14,29739,2021-08-14
Tennessee,TN,2021-08-21,40196,2021-08-21
Tennessee,TN,2021-08-28,40765,2021-08-28
Tennessee,TN,2021-09-04,47938,2021-09-04
Tennessee,TN,2021-09-11,63813,2021-09-11
Tennessee,TN,2021-09-18,37218,2021-09-18
Tennessee,TN,2021-09-25,25651,2021-09-25
Tennessee,TN,2021-10-02,20998,2021-10-02
Tennessee,TN,2021-10-09,15769,2021-10-09
Tennessee,TN,2021-10-16,12230,2021-10-16
Tennessee,TN,2021-10-23,9181,2021-10-23
Tennessee,TN,2021-10-30,6987,2021-10-30
Tennessee,TN,2021-11-06,6713,2021-11-06
Tennessee,TN,2021-11-13,8060,2021-11-13
Tennessee,TN,2021-11-20,9317,2021-11-20
Tennessee,TN,2021-11-27,7123,2021-11-27
Tennessee,TN,2021-12-04,12681,2021-12-04
Tennessee,TN,2021-12-11,12339,2021-12-11
Tennessee,TN,2021-12-18,13590,2021-12-18
Tennessee,TN,2021-12-25,26681,2021-12-25
Tennessee,TN,2022-01-01,62932,2022-01-01
Tennessee,TN,2022-01-08,89792,2022-01-08
Tennessee,TN,2022-01-15,109737,2022-01-15
Tennessee,TN,2022-01-22,114789,2022-01-22
Tennessee,TN,2022-01-29,94021,2022-01-29
Tennessee,TN,2022-02-05,70195,2022-02-05
Tennessee,TN,2022-02-12,34057,2022-02-12
Tennessee,TN,2022-02-19,21345,2022-02-19
Tennessee,TN,2022-02-26,11302,2022-02-26
Tennessee,TN,2022-03-05,6538,2022-03-05
Tennessee,TN,2022-03-12,3172,2022-03-12
Tennessee,TN,2022-03-19,2019,2022-03-19
Tennessee,TN,2022-03-26,1616,2022-03-26
Tennessee,TN,2022-04-02,1620,2022-04-02
Tennessee,TN,2022-04-09,1851,2022-04-09
Tennessee,TN,2022-04-16,2081,2022-04-16
Tennessee,TN,2022-04-23,2714,2022-04-23
Tennessee,TN,2022-04-30,3470,2022-04-30
Tennessee,TN,2022-05-07,4670,2022-05-07
Tennessee,TN,2022-05-14,6307,2022-05-14
Tennessee,TN,2022-05-21,8756,2022-05-21
Tennessee,TN,2022-05-28,10099,2022-05-28
Tennessee,TN,2022-06-04,10884,2022-06-04
Tennessee,TN,2022-06-11,12515,2022-06-11
Tennessee,TN,2022-06-18,12874,2022-06-18
Tennessee,TN,2022-06-25,15070,2022-06-25
Tennessee,TN,2022-07-02,16121,2022-07-02
Tennessee,TN,2022-07-09,16463,2022-07-09
Tennessee,TN,2022-07-16,19132,2022-07-16
Tennessee,TN,2022-07-23,19496,2022-07-23
Tennessee,TN,2022-07-30,18101,2022-07-30
Tennessee,TN,2022-08-06,17138,2022-08-06
Tennessee,TN,2022-08-13,17578,2022-08-13
Tennessee,TN,2022-08-20,27322,2022-08-20
Tennessee,TN,2022-08-27,21820,2022-08-27
Tennessee,TN,2022-09-03,15610,2022-09-03
Tennessee,TN,2022-09-10,10723,2022-09-10
Tennessee,TN,2022-09-17,8320,2022-09-17
Tennessee,TN,2022-09-24,6975,2022-09-24
Tennessee,TN,2022-10-01,5824,2022-10-01
Tennessee,TN,2022-10-08,5342,2022-10-08
Tennessee,TN,2022-10-15,4923,2022-10-15
Tennessee,TN,2022-10-22,5290,2022-10-22
Tennessee,TN,2022-10-29,6897,2022-10-29
Tennessee,TN,2022-11-05,7015,2022-11-05
Tennessee,TN,2022-11-12,6342,2022-11-12
Tennessee,TN,2022-11-19,5683,2022-11-19
Tennessee,TN,2022-11-26,5023,2022-11-26
Tennessee,TN,2022-12-03,9639,2022-12-03
Tennessee,TN,2022-12-10,9121,2022-12-10
Tennessee,TN,2022-12-17,10204,2022-12-17
Tennessee,TN,2022-12-24,9479,2022-12-24
Tennessee,TN,2022-12-31,10688,2022-12-31
Tennessee,TN,2023-01-07,11084,2023-01-07
Tennessee,TN,2023-01-14,8401,2023-01-14
Tennessee,TN,2023-01-21,8134,2023-01-21
Tennessee,TN,2023-01-28,8626,2023-01-28
Tennessee,TN,2023-02-04,10016,2023-02-04
Tennessee,TN,2023-02-11,8474,2023-02-11
Tennessee,TN,2023-02-18,7472,2023-02-18
Tennessee,TN,2023-02-25,6186,2023-02-25
Tennessee,TN,2023-03-04,48,2023-03-04
Tennessee,TN,2023-03-11,4992,2023-03-11
Texas,TX,2020-01-25,0,2020-01-25
Texas,TX,2020-02-01,0,2020-02-01
Texas,TX,2020-02-08,0,2020-02-08
Texas,TX,2020-02-15,0,2020-02-15
Texas,TX,2020-02-22,0,2020-02-22
Texas,TX,2020-02-29,0,2020-02-29
Texas,TX,2020-03-07,8,2020-03-07
Texas,TX,2020-03-14,49,2020-03-14
Texas,TX,2020-03-21,436,2020-03-21
Texas,TX,2020-03-28,1494,2020-03-28
Texas,TX,2020-04-04,3130,2020-04-04
Texas,TX,2020-04-11,4466,2020-04-11
Texas,TX,2020-04-18,3919,2020-04-18
Texas,TX,2020-04-25,4890,2020-04-25
Texas,TX,2020-05-02,7033,2020-05-02
Texas,TX,2020-05-09,8039,2020-05-09
Texas,TX,2020-05-16,6778,2020-05-16
Texas,TX,2020-05-23,6364,2020-05-23
Texas,TX,2020-05-30,6558,2020-05-30
Texas,TX,2020-06-06,16513,2020-06-06
Texas,TX,2020-06-13,14267,2020-06-13
Texas,TX,2020-06-20,24171,2020-06-20
Texas,TX,2020-06-27,37081,2020-06-27
Texas,TX,2020-07-04,44393,2020-07-04
Texas,TX,2020-07-11,61768,2020-07-11
Texas,TX,2020-07-18,60541,2020-07-18
Texas,TX,2020-07-25,57886,2020-07-25
Texas,TX,2020-08-01,54179,2020-08-01
Texas,TX,2020-08-08,69418,2020-08-08
Texas,TX,2020-08-15,77337,2020-08-15
Texas,TX,2020-08-22,41934,2020-08-22
Texas,TX,2020-08-29,36313,2020-08-29
Texas,TX,2020-09-05,25381,2020-09-05
Texas,TX,2020-09-12,25934,2020-09-12
Texas,TX,2020-09-19,35854,2020-09-19
Texas,TX,2020-09-26,32904,2020-09-26
Texas,TX,2020-10-03,27848,2020-10-03
Texas,TX,2020-10-10,22762,2020-10-10
Texas,TX,2020-10-17,27775,2020-10-17
Texas,TX,2020-10-24,38167,2020-10-24
Texas,TX,2020-10-31,47677,2020-10-31
Texas,TX,2020-11-07,43197,2020-11-07
Texas,TX,2020-11-14,61125,2020-11-14
Texas,TX,2020-11-21,80225,2020-11-21
Texas,TX,2020-11-28,96015,2020-11-28
Texas,TX,2020-12-05,98267,2020-12-05
Texas,TX,2020-12-12,97976,2020-12-12
Texas,TX,2020-12-19,124267,2020-12-19
Texas,TX,2020-12-26,129302,2020-12-26
Texas,TX,2021-01-02,163525,2021-01-02
Texas,TX,2021-01-09,159974,2021-01-09
Texas,TX,2021-01-16,158642,2021-01-16
Texas,TX,2021-01-23,132944,2021-01-23
Texas,TX,2021-01-30,120273,2021-01-30
Texas,TX,2021-02-06,127049,2021-02-06
Texas,TX,2021-02-13,75354,2021-02-13
Texas,TX,2021-02-20,30957,2021-02-20
Texas,TX,2021-02-27,56496,2021-02-27
Texas,TX,2021-03-06,44540,2021-03-06
Texas,TX,2021-03-13,31748,2021-03-13
Texas,TX,2021-03-20,27450,2021-03-20
Texas,TX,2021-03-27,26205,2021-03-27
Texas,TX,2021-04-03,22238,2021-04-03
Texas,TX,2021-04-10,24267,2021-04-10
Texas,TX,2021-04-17,23388,2021-04-17
Texas,TX,2021-04-24,23481,2021-04-24
Texas,TX,2021-05-01,23586,2021-05-01
Texas,TX,2021-05-08,16885,2021-05-08
Texas,TX,2021-05-15,15365,2021-05-15
Texas,TX,2021-05-22,12220,2021-05-22
Texas,TX,2021-05-29,11909,2021-05-29
Texas,TX,2021-06-05,8823,2021-06-05
Texas,TX,2021-06-12,14350,2021-06-12
Texas,TX,2021-06-19,8239,2021-06-19
Texas,TX,2021-06-26,9927,2021-06-26
Texas,TX,2021-07-03,10192,2021-07-03
Texas,TX,2021-07-10,12434,2021-07-10
Texas,TX,2021-07-17,20750,2021-07-17
Texas,TX,2021-07-24,35687,2021-07-24
Texas,TX,2021-07-31,63002,2021-07-31
Texas,TX,2021-08-07,93679,2021-08-07
Texas,TX,2021-08-14,99413,2021-08-14
Texas,TX,2021-08-21,114462,2021-08-21
Texas,TX,2021-08-28,114793,2021-08-28
Texas,TX,2021-09-04,131041,2021-09-04
Texas,TX,2021-09-11,121627,2021-09-11
Texas,TX,2021-09-18,116712,2021-09-18
Texas,TX,2021-09-25,79373,2021-09-25
Texas,TX,2021-10-02,68766,2021-10-02
Texas,TX,2021-10-09,53227,2021-10-09
Texas,TX,2021-10-16,43029,2021-10-16
Texas,TX,2021-10-23,30412,2021-10-23
Texas,TX,2021-10-30,28921,2021-10-30
Texas,TX,2021-11-06,21609,2021-11-06
Texas,TX,2021-11-13,23156,2021-11-13
Texas,TX,2021-11-20,23557,2021-11-20
Texas,TX,2021-11-27,16961,2021-11-27
Texas,TX,2021-12-04,31462,2021-12-04
Texas,TX,2021-12-11,31888,2021-12-11
Texas,TX,2021-12-18,36380,2021-12-18
Texas,TX,2021-12-25,80338,2021-12-25
Texas,TX,2022-01-01,142701,2022-01-01
Texas,TX,2022-01-08,372655,2022-01-08
Texas,TX,2022-01-15,425976,2022-01-15
Texas,TX,2022-01-22,404970,2022-01-22
Texas,TX,2022-01-29,294362,2022-01-29
Texas,TX,2022-02-05,197851,2022-02-05
Texas,TX,2022-02-12,109393,2022-02-12
Texas,TX,2022-02-19,65327,2022-02-19
Texas,TX,2022-02-26,36662,2022-02-26
Texas,TX,2022-03-05,26463,2022-03-05
Texas,TX,2022-03-12,31436,2022-03-12
Texas,TX,2022-03-19,18513,2022-03-19
Texas,TX,2022-03-26,36799,2022-03-26
Texas,TX,2022-04-02,19715,2022-04-02
Texas,TX,2022-04-09,35143,2022-04-09
Texas,TX,2022-04-16,13827,2022-04-16
Texas,TX,2022-04-23,23266,2022-04-23
Texas,TX,2022-04-30,17550,2022-04-30
Texas,TX,2022-05-07,21000,2022-05-07
Texas,TX,2022-05-14,24101,2022-05-14
Texas,TX,2022-05-21,26821,2022-05-21
Texas,TX,2022-05-28,29626,2022-05-28
Texas,TX,2022-06-04,46916,2022-06-04
Texas,TX,2022-06-11,47603,2022-06-11
Texas,TX,2022-06-18,48073,2022-06-18
Texas,TX,2022-06-25,65918,2022-06-25
Texas,TX,2022-07-02,67008,2022-07-02
Texas,TX,2022-07-09,84371,2022-07-09
Texas,TX,2022-07-16,90111,2022-07-16
Texas,TX,2022-07-23,83996,2022-07-23
Texas,TX,2022-07-30,72908,2022-07-30
Texas,TX,2022-08-06,78209,2022-08-06
Texas,TX,2022-08-13,75894,2022-08-13
Texas,TX,2022-08-20,58928,2022-08-20
Texas,TX,2022-08-27,53856,2022-08-27
Texas,TX,2022-09-03,57902,2022-09-03
Texas,TX,2022-09-10,41854,2022-09-10
Texas,TX,2022-09-17,36778,2022-09-17
Texas,TX,2022-09-24,24977,2022-09-24
Texas,TX,2022-10-01,21971,2022-10-01
Texas,TX,2022-10-08,14208,2022-10-08
Texas,TX,2022-10-15,13546,2022-10-15
Texas,TX,2022-10-22,11590,2022-10-22
Texas,TX,2022-10-29,11688,2022-10-29
Texas,TX,2022-11-05,11519,2022-11-05
Texas,TX,2022-11-12,8965,2022-11-12
Texas,TX,2022-11-19,18175,2022-11-19
Texas,TX,2022-11-26,9913,2022-11-26
Texas,TX,2022-12-03,21190,2022-12-03
Texas,TX,2022-12-10,29993,2022-12-10
Texas,TX,2022-12-17,29560,2022-12-17
Texas,TX,2022-12-24,29889,2022-12-24
Texas,TX,2022-12-31,33363,2022-12-31
Texas,TX,2023-01-07,38516,2023-01-07
Texas,TX,2023-01-14,35434,2023-01-14
Texas,TX,2023-01-21,26429,2023-01-21
Texas,TX,2023-01-28,23662,2023-01-28
Texas,TX,2023-02-04,38947,2023-02-04
Texas,TX,2023-02-11,25039,2023-02-11
Texas,TX,2023-02-18,18407,2023-02-18
Texas,TX,2023-02-25,16941,2023-02-25
Texas,TX,2023-03-04,19614,2023-03-04
Texas,TX,2023-03-11,11560,2023-03-11
Utah,UT,2020-01-25,0,2020-01-25
Utah,UT,2020-02-01,0,2020-02-01
Utah,UT,2020-02-08,0,2020-02-08
Utah,UT,2020-02-15,0,2020-02-15
Utah,UT,2020-02-22,0,2020-02-22
Utah,UT,2020-02-29,0,2020-02-29
Utah,UT,2020-03-07,1,2020-03-07
Utah,UT,2020-03-14,5,2020-03-14
Utah,UT,2020-03-21,109,2020-03-21
Utah,UT,2020-03-28,422,2020-03-28
Utah,UT,2020-04-04,758,2020-04-04
Utah,UT,2020-04-11,701,2020-04-11
Utah,UT,2020-04-18,680,2020-04-18
Utah,UT,2020-04-25,947,2020-04-25
Utah,UT,2020-05-02,981,2020-05-02
Utah,UT,2020-05-09,1029,2020-05-09
Utah,UT,2020-05-16,856,2020-05-16
Utah,UT,2020-05-23,1048,2020-05-23
Utah,UT,2020-05-30,1008,2020-05-30
Utah,UT,2020-06-06,1495,2020-06-06
Utah,UT,2020-06-13,1607,2020-06-13
Utah,UT,2020-06-20,2335,2020-06-20
Utah,UT,2020-06-27,2771,2020-06-27
Utah,UT,2020-07-04,3055,2020-07-04
Utah,UT,2020-07-11,3418,2020-07-11
Utah,UT,2020-07-18,3376,2020-07-18
Utah,UT,2020-07-25,3360,2020-07-25
Utah,UT,2020-08-01,2404,2020-08-01
Utah,UT,2020-08-08,2395,2020-08-08
Utah,UT,2020-08-15,2139,2020-08-15
Utah,UT,2020-08-22,2074,2020-08-22
Utah,UT,2020-08-29,2157,2020-08-29
Utah,UT,2020-09-05,2320,2020-09-05
Utah,UT,2020-09-12,2509,2020-09-12
Utah,UT,2020-09-19,4850,2020-09-19
Utah,UT,2020-09-26,5910,2020-09-26
Utah,UT,2020-10-03,5707,2020-10-03
Utah,UT,2020-10-10,6980,2020-10-10
Utah,UT,2020-10-17,6960,2020-10-17
Utah,UT,2020-10-24,7699,2020-10-24
Utah,UT,2020-10-31,9034,2020-10-31
Utah,UT,2020-11-07,12138,2020-11-07
Utah,UT,2020-11-14,15975,2020-11-14
Utah,UT,2020-11-21,16806,2020-11-21
Utah,UT,2020-11-28,13635,2020-11-28
Utah,UT,2020-12-05,14924,2020-12-05
Utah,UT,2020-12-12,13585,2020-12-12
Utah,UT,2020-12-19,12080,2020-12-19
Utah,UT,2020-12-26,10674,2020-12-26
Utah,UT,2021-01-02,12766,2021-01-02
Utah,UT,2021-01-09,16079,2021-01-09
Utah,UT,2021-01-16,13955,2021-01-16
Utah,UT,2021-01-23,9316,2021-01-23
Utah,UT,2021-01-30,7730,2021-01-30
Utah,UT,2021-02-06,6177,2021-02-06
Utah,UT,2021-02-13,5185,2021-02-13
Utah,UT,2021-02-20,4036,2021-02-20
Utah,UT,2021-02-27,3488,2021-02-27
Utah,UT,2021-03-06,2636,2021-03-06
Utah,UT,2021-03-13,2523,2021-03-13
Utah,UT,2021-03-20,2377,2021-03-20
Utah,UT,2021-03-27,2158,2021-03-27
Utah,UT,2021-04-03,1970,2021-04-03
Utah,UT,2021-04-10,1941,2021-04-10
Utah,UT,2021-04-17,2010,2021-04-17
Utah,UT,2021-04-24,1949,2021-04-24
Utah,UT,2021-05-01,2012,2021-05-01
Utah,UT,2021-05-08,1776,2021-05-08
Utah,UT,2021-05-15,1541,2021-05-15
Utah,UT,2021-05-22,1345,2021-05-22
Utah,UT,2021-05-29,1040,2021-05-29
Utah,UT,2021-06-05,1072,2021-06-05
Utah,UT,2021-06-12,1314,2021-06-12
Utah,UT,2021-06-19,1380,2021-06-19
Utah,UT,2021-06-26,1637,2021-06-26
Utah,UT,2021-07-03,1651,2021-07-03
Utah,UT,2021-07-10,1965,2021-07-10
Utah,UT,2021-07-17,2718,2021-07-17
Utah,UT,2021-07-24,2644,2021-07-24
Utah,UT,2021-07-31,4284,2021-07-31
Utah,UT,2021-08-07,4300,2021-08-07
Utah,UT,2021-08-14,4255,2021-08-14
Utah,UT,2021-08-21,5137,2021-08-21
Utah,UT,2021-08-28,5914,2021-08-28
Utah,UT,2021-09-04,6476,2021-09-04
Utah,UT,2021-09-11,7087,2021-09-11
Utah,UT,2021-09-18,7194,2021-09-18
Utah,UT,2021-09-25,6244,2021-09-25
Utah,UT,2021-10-02,6175,2021-10-02
Utah,UT,2021-10-09,6764,2021-10-09
Utah,UT,2021-10-16,6079,2021-10-16
Utah,UT,2021-10-23,6579,2021-10-23
Utah,UT,2021-10-30,7487,2021-10-30
Utah,UT,2021-11-06,7571,2021-11-06
Utah,UT,2021-11-13,8068,2021-11-13
Utah,UT,2021-11-20,8609,2021-11-20
Utah,UT,2021-11-27,7053,2021-11-27
Utah,UT,2021-12-04,7625,2021-12-04
Utah,UT,2021-12-11,6701,2021-12-11
Utah,UT,2021-12-18,5300,2021-12-18
Utah,UT,2021-12-25,4587,2021-12-25
Utah,UT,2022-01-01,10599,2022-01-01
Utah,UT,2022-01-08,37149,2022-01-08
Utah,UT,2022-01-15,55852,2022-01-15
Utah,UT,2022-01-22,58584,2022-01-22
Utah,UT,2022-01-29,35286,2022-01-29
Utah,UT,2022-02-05,15900,2022-02-05
Utah,UT,2022-02-12,9004,2022-02-12
Utah,UT,2022-02-19,5224,2022-02-19
Utah,UT,2022-02-26,2641,2022-02-26
Utah,UT,2022-03-05,1712,2022-03-05
Utah,UT,2022-03-12,987,2022-03-12
Utah,UT,2022-03-19,674,2022-03-19
Utah,UT,2022-03-26,627,2022-03-26
Utah,UT,2022-04-02,509,2022-04-02
Utah,UT,2022-04-09,576,2022-04-09
Utah,UT,2022-04-16,616,2022-04-16
Utah,UT,2022-04-23,988,2022-04-23
Utah,UT,2022-04-30,1393,2022-04-30
Utah,UT,2022-05-07,2773,2022-05-07
Utah,UT,2022-05-14,2914,2022-05-14
Utah,UT,2022-05-21,3774,2022-05-21
Utah,UT,2022-05-28,4568,2022-05-28
Utah,UT,2022-06-04,4617,2022-06-04
Utah,UT,2022-06-11,6100,2022-06-11
Utah,UT,2022-06-18,5236,2022-06-18
Utah,UT,2022-06-25,5368,2022-06-25
Utah,UT,2022-07-02,5706,2022-07-02
Utah,UT,2022-07-09,5097,2022-07-09
Utah,UT,2022-07-16,5941,2022-07-16
Utah,UT,2022-07-23,5186,2022-07-23
Utah,UT,2022-07-30,4415,2022-07-30
Utah,UT,2022-08-06,3789,2022-08-06
Utah,UT,2022-08-13,3640,2022-08-13
Utah,UT,2022-08-20,2539,2022-08-20
Utah,UT,2022-08-27,2321,2022-08-27
Utah,UT,2022-09-03,2159,2022-09-03
Utah,UT,2022-09-10,1738,2022-09-10
Utah,UT,2022-09-17,1837,2022-09-17
Utah,UT,2022-09-24,1459,2022-09-24
Utah,UT,2022-10-01,1393,2022-10-01
Utah,UT,2022-10-08,1334,2022-10-08
Utah,UT,2022-10-15,1133,2022-10-15
Utah,UT,2022-10-22,1273,2022-10-22
Utah,UT,2022-10-29,1553,2022-10-29
Utah,UT,2022-11-05,1750,2022-11-05
Utah,UT,2022-11-12,2438,2022-11-12
Utah,UT,2022-11-19,2019,2022-11-19
Utah,UT,2022-11-26,3562,2022-11-26
Utah,UT,2022-12-03,3207,2022-12-03
Utah,UT,2022-12-10,2293,2022-12-10
Utah,UT,2022-12-17,2330,2022-12-17
Utah,UT,2022-12-24,2103,2022-12-24
Utah,UT,2022-12-31,1710,2022-12-31
Utah,UT,2023-01-07,1637,2023-01-07
Utah,UT,2023-01-14,1409,2023-01-14
Utah,UT,2023-01-21,813,2023-01-21
Utah,UT,2023-01-28,1044,2023-01-28
Utah,UT,2023-02-04,923,2023-02-04
Utah,UT,2023-02-11,1037,2023-02-11
Utah,UT,2023-02-18,1239,2023-02-18
Utah,UT,2023-02-25,1247,2023-02-25
Utah,UT,2023-03-04,1255,2023-03-04
Utah,UT,2023-03-11,0,2023-03-11
Vermont,VT,2020-01-25,0,2020-01-25
Vermont,VT,2020-02-01,0,2020-02-01
Vermont,VT,2020-02-08,0,2020-02-08
Vermont,VT,2020-02-15,0,2020-02-15
Vermont,VT,2020-02-22,0,2020-02-22
Vermont,VT,2020-02-29,0,2020-02-29
Vermont,VT,2020-03-07,0,2020-03-07
Vermont,VT,2020-03-14,5,2020-03-14
Vermont,VT,2020-03-21,43,2020-03-21
Vermont,VT,2020-03-28,159,2020-03-28
Vermont,VT,2020-04-04,246,2020-04-04
Vermont,VT,2020-04-11,250,2020-04-11
Vermont,VT,2020-04-18,93,2020-04-18
Vermont,VT,2020-04-25,44,2020-04-25
