,date,USPS,out,diff,low_date,Problem,Correction,,,,
5214,7/16/2022,NM,,,1/25/2000,,,,,,
5215,7/23/2022,NM,,,1/25/2000,,,,,,
5216,7/30/2022,NM,,,1/25/2000,,,,,,
5217,8/6/2022,NM,,,1/25/2000,,,,,,
5218,8/13/2022,NM,,,1/25/2000,,,,,,
5219,8/20/2022,NM,,,1/25/2000,,,,,,
5220,8/27/2022,NM,,,1/25/2000,,,,,,
5221,9/3/2022,NM,,,1/25/2000,,,,,,
5222,9/10/2022,NM,,,1/25/2000,,,,,,
5223,9/17/2022,NM,,,1/25/2000,,,,,,
5224,9/24/2022,NM,,,1/25/2000,,,,,,
5225,10/1/2022,NM,,,1/25/2000,,,,,,
5226,10/8/2022,NM,,,1/25/2000,,,,,,
5227,10/15/2022,NM,,,1/25/2000,,,,,,
5228,10/22/2022,NM,,,1/25/2000,,,,,,
5229,10/29/2022,NM,,,1/25/2000,,,,,,
5230,11/5/2022,NM,,,1/25/2000,,,,,,
5231,11/12/2022,NM,,,1/25/2000,,,,,,
5232,11/19/2022,NM,,,1/25/2000,,,,,,
5233,11/26/2022,NM,,,1/25/2000,,,,,,
5234,12/3/2022,NM,,,1/25/2000,,,,,,
5235,12/10/2022,NM,,,1/25/2000,,,,,,
5236,12/17/2022,NM,,,1/25/2000,,,,,,
5237,12/24/2022,NM,,,1/25/2000,,,,,,
5238,12/31/2022,NM,,,1/25/2000,,,,,,
5239,1/7/2023,NM,,,1/25/2000,,,,,,
5240,1/14/2023,NM,,,1/25/2000,,,,,,
5241,1/21/2023,NM,,,1/25/2000,,,,,,
5242,1/28/2023,NM,,,1/25/2000,,,,,,
5243,2/4/2023,NM,,,1/25/2000,,,,,,
5244,2/11/2023,NM,,,1/25/2000,,,,,,
5245,2/18/2023,NM,,,1/25/2000,,,,,,
5246,2/25/2023,NM,,,1/25/2000,,,,,,
5247,3/4/2023,NM,,,1/25/2000,,,,,,
5248,3/11/2023,NM,,,1/25/2000,,,,,,
5249,1/25/2020,NY,,,1/25/2000,,,,,,
5250,2/1/2020,NY,,,1/25/2000,,,,,,
5251,2/8/2020,NY,,,1/25/2000,,,,,,
5252,2/15/2020,NY,,,1/25/2000,,,,,,
5253,2/22/2020,NY,,,1/25/2000,,,,,,
5254,2/29/2020,NY,,,1/25/2000,,,,,,
5255,3/7/2020,NY,,,1/25/2000,,,,,,
5256,3/14/2020,NY,,,1/25/2000,,,,,,
5257,3/21/2020,NY,,,1/25/2000,,,,,,
5258,3/28/2020,NY,,,1/25/2000,,,,,,
5259,4/4/2020,NY,,,1/25/2000,,,,,,
5260,4/11/2020,NY,,,1/25/2000,,,,,,
5261,4/18/2020,NY,,,1/25/2000,,,,,,
5262,4/25/2020,NY,,,1/25/2000,Reporting of Probable Deaths,Distribution of probable deaths from March 12 to April 24 (See errata.csv line 104) |,,,,
5263,5/2/2020,NY,,,1/25/2000,,,,,,
5264,5/9/2020,NY,,,1/25/2000,,,,,,
5265,5/16/2020,NY,,,1/25/2000,,,,,,
5266,5/23/2020,NY,,,1/25/2000,,,,,,
5267,5/30/2020,NY,,,1/25/2000,,,,,,
5268,6/6/2020,NY,,,1/25/2000,,,,,,
5269,6/13/2020,NY,,,1/25/2000,,,,,,
5270,6/20/2020,NY,,,1/25/2000,,,,,,
5271,6/27/2020,NY,,,1/25/2000,,,,,,
5272,7/4/2020,NY,,,1/25/2000,Increase of 682 deaths, Probable deaths back distributed via tables,,,,
5273,7/11/2020,NY,,,1/25/2000,,,,,,
5274,7/18/2020,NY,,,1/25/2000,,,,,,
5275,7/25/2020,NY,,,1/25/2000,,,,,,
5276,8/1/2020,NY,,,1/25/2000,,,,,,
5277,8/8/2020,NY,,,1/25/2000,,,,,,
5278,8/15/2020,NY,,,1/25/2000,,,,,,
5279,8/22/2020,NY,,,1/25/2000,,,,,,
5280,8/29/2020,NY,,,1/25/2000,,,,,,
5281,9/5/2020,NY,,,1/25/2000,,,,,,
5282,9/12/2020,NY,,,1/25/2000,,,,,,
5283,9/19/2020,NY,,,1/25/2000,,,,,,
5284,9/26/2020,NY,,,1/25/2000,,,,,,
5285,10/3/2020,NY,,,1/25/2000,,,,,,
5286,10/10/2020,NY,,,1/25/2000,,,,,,
5287,10/17/2020,NY,,,1/25/2000,,,,,,
5288,10/24/2020,NY,,,1/25/2000,,,,,,
5289,10/31/2020,NY,,,1/25/2000,,,,,,
5290,11/7/2020,NY,,,1/25/2000,,,,,,
5291,11/14/2020,NY,,,1/25/2000,,,,,,
5292,11/21/2020,NY,,,1/25/2000,,,,,,
5293,11/28/2020,NY,,,1/25/2000,,,,,,
5294,12/5/2020,NY,,,1/25/2000,,,,,,
5295,12/12/2020,NY,,,1/25/2000,,,,,,
5296,12/19/2020,NY,,,1/25/2000,,,,,,
5297,12/26/2020,NY,,,1/25/2000,,,,,,
5298,1/2/2021,NY,,,1/25/2000,,,,,,
5299,1/9/2021,NY,,,1/25/2000,,,,,,
5300,1/16/2021,NY,,,1/25/2000,,,,,,
5301,1/23/2021,NY,,,1/25/2000,,,,,,
5302,1/30/2021,NY,,,1/25/2000,,,,,,
5303,2/6/2021,NY,,,1/25/2000,,,,,,
5304,2/13/2021,NY,,,1/25/2000,,,,,,
5305,2/20/2021,NY,,,1/25/2000,,,,,,
5306,2/27/2021,NY,,,1/25/2000,,,,,,
5307,3/6/2021,NY,,,1/25/2000,,,,,,
5308,3/13/2021,NY,,,1/25/2000,,,,,,
5309,3/20/2021,NY,,,1/25/2000,,,,,,
5310,3/27/2021,NY,,,1/25/2000,,,,,,
5311,4/3/2021,NY,,,1/25/2000,,,,,,
5312,4/10/2021,NY,,,1/25/2000,,,,,,
5313,4/17/2021,NY,,,1/25/2000,,,,,,
5314,4/24/2021,NY,,,1/25/2000,,,,,,
5315,5/1/2021,NY,,,1/25/2000,,,,,,
5316,5/8/2021,NY,,,1/25/2000,,,,,,
5317,5/15/2021,NY,,,1/25/2000,,,,,,
5318,5/22/2021,NY,,,1/25/2000,,,,,,
5319,5/29/2021,NY,,,1/25/2000,,,,,,
5320,6/5/2021,NY,,,1/25/2000,,,,,,
5321,6/12/2021,NY,,,1/25/2000,,,,,,
5322,6/19/2021,NY,,,1/25/2000,,,,,,
5323,6/26/2021,NY,,,1/25/2000,,,,,,
5324,7/3/2021,NY,,,1/25/2000,,,,,,
5325,7/10/2021,NY,,,1/25/2000,,,,,,
5326,7/17/2021,NY,,,1/25/2000,,,,,,
5327,7/24/2021,NY,,,1/25/2000,,,,,,
5328,7/31/2021,NY,,,1/25/2000,,,,,,
5329,8/7/2021,NY,,,1/25/2000,,,,,,
5330,8/14/2021,NY,,,1/25/2000,,,,,,
5331,8/21/2021,NY,,,1/25/2000,,,,,,
5332,8/28/2021,NY,,,1/25/2000,,,,,,
5333,9/4/2021,NY,,,1/25/2000,,,,,,
5334,9/11/2021,NY,,,1/25/2000,,,,,,
5335,9/18/2021,NY,,,1/25/2000,,,,,,
5336,9/25/2021,NY,,,1/25/2000,,,,,,
5337,10/2/2021,NY,,,1/25/2000,,,,,,
5338,10/9/2021,NY,,,1/25/2000,,,,,,
5339,10/16/2021,NY,,,1/25/2000,,,,,,
5340,10/23/2021,NY,,,1/25/2000,,,,,,
5341,10/30/2021,NY,,,1/25/2000,,,,,,
5342,11/6/2021,NY,,,1/25/2000,,,,,,
5343,11/13/2021,NY,,,1/25/2000,,,,,,
5344,11/20/2021,NY,,,1/25/2000,,,,,,
5345,11/27/2021,NY,,,1/25/2000,,,,,,
5346,12/4/2021,NY,,,1/25/2000,,,,,,
5347,12/11/2021,NY,,,1/25/2000,,,,,,
5348,12/18/2021,NY,,,1/25/2000,,,,,,
5349,12/25/2021,NY,,,1/25/2000,,,,,,
5350,1/1/2022,NY,,,1/25/2000,,,,,,
5351,1/8/2022,NY,,,1/25/2000,,,,,,
5352,1/15/2022,NY,,,1/25/2000,,,,,,
5353,1/22/2022,NY,,,1/25/2000,,,,,,
5354,1/29/2022,NY,,,1/25/2000,,,,,,
5355,2/5/2022,NY,,,1/25/2000,,,,,,
5356,2/12/2022,NY,,,1/25/2000,,,,,,
5357,2/19/2022,NY,,,1/25/2000,,,,,,
5358,2/26/2022,NY,,,1/25/2000,,,,,,
5359,3/5/2022,NY,,,1/25/2000,,,,,,
5360,3/12/2022,NY,,,1/25/2000,,,,,,
5361,3/19/2022,NY,,,1/25/2000,,,,,,
5362,3/26/2022,NY,,,1/25/2000,,,,,,
5363,4/2/2022,NY,,,1/25/2000,,,,,,
5364,4/9/2022,NY,,,1/25/2000,,,,,,
5365,4/16/2022,NY,,,1/25/2000,,,,,,
5366,4/23/2022,NY,,,1/25/2000,,,,,,
5367,4/30/2022,NY,,,1/25/2000,,,,,,
5368,5/7/2022,NY,,,1/25/2000,,,,,,
5369,5/14/2022,NY,,,1/25/2000,,,,,,
5370,5/21/2022,NY,,,1/25/2000,,,,,,
5371,5/28/2022,NY,,,1/25/2000,,,,,,
5372,6/4/2022,NY,,,1/25/2000,,,,,,
5373,6/11/2022,NY,,,1/25/2000,,,,,,
5374,6/18/2022,NY,,,1/25/2000,,,,,,
5375,6/25/2022,NY,,,1/25/2000,,,,,,
5376,7/2/2022,NY,,,1/25/2000,,,,,,
5377,7/9/2022,NY,,,1/25/2000,,,,,,
5378,7/16/2022,NY,,,1/25/2000,,,,,,
5379,7/23/2022,NY,,,1/25/2000,,,,,,
5380,7/30/2022,NY,,,1/25/2000,,,,,,
5381,8/6/2022,NY,,,1/25/2000,,,,,,
5382,8/13/2022,NY,,,1/25/2000,,,,,,
5383,8/20/2022,NY,,,1/25/2000,,,,,,
5384,8/27/2022,NY,,,1/25/2000,,,,,,
5385,9/3/2022,NY,,,1/25/2000,,,,,,
5386,9/10/2022,NY,,,1/25/2000,,,,,,
5387,9/17/2022,NY,,,1/25/2000,,,,,,
5388,9/24/2022,NY,,,1/25/2000,,,,,,
5389,10/1/2022,NY,,,1/25/2000,,,,,,
5390,10/8/2022,NY,,,1/25/2000,,,,,,
5391,10/15/2022,NY,,,1/25/2000,,,,,,
5392,10/22/2022,NY,,,1/25/2000,,,,,,
5393,10/29/2022,NY,,,1/25/2000,,,,,,
5394,11/5/2022,NY,,,1/25/2000,,,,,,
5395,11/12/2022,NY,,,1/25/2000,,,,,,
5396,11/19/2022,NY,,,1/25/2000,,,,,,
5397,11/26/2022,NY,,,1/25/2000,,,,,,
5398,12/3/2022,NY,,,1/25/2000,,,,,,
5399,12/10/2022,NY,,,1/25/2000,,,,,,
5400,12/17/2022,NY,,,1/25/2000,,,,,,
5401,12/24/2022,NY,,,1/25/2000,,,,,,
5402,12/31/2022,NY,,,1/25/2000,,,,,,
5403,1/7/2023,NY,,,1/25/2000,,,,,,
5404,1/14/2023,NY,,,1/25/2000,,,,,,
5405,1/21/2023,NY,,,1/25/2000,,,,,,
5406,1/28/2023,NY,,,1/25/2000,,,,,,
5407,2/4/2023,NY,,,1/25/2000,,,,,,
5408,2/11/2023,NY,,,1/25/2000,,,,,,
5409,2/18/2023,NY,,,1/25/2000,,,,,,
5410,2/25/2023,NY,,,1/25/2000,,,,,,
5411,3/4/2023,NY,,,1/25/2000,,,,,,
5412,3/11/2023,NY,,,1/25/2000,,,,,,
5413,1/25/2020,NC,,,1/25/2000,,,,,,
5414,2/1/2020,NC,,,1/25/2000,,,,,,
5415,2/8/2020,NC,,,1/25/2000,,,,,,
5416,2/15/2020,NC,,,1/25/2000,,,,,,
5417,2/22/2020,NC,,,1/25/2000,,,,,,
5418,2/29/2020,NC,,,1/25/2000,,,,,,
5419,3/7/2020,NC,,,1/25/2000,,,,,,
5420,3/14/2020,NC,,,1/25/2000,,,,,,
5421,3/21/2020,NC,,,1/25/2000,,,,,,
5422,3/28/2020,NC,,,1/25/2000,,,,,,
5423,4/4/2020,NC,,,1/25/2000,,,,,,
5424,4/11/2020,NC,,,1/25/2000,,,,,,
5425,4/18/2020,NC,,,1/25/2000,,,,,,
5426,4/25/2020,NC,,,1/25/2000,,,,,,
5427,5/2/2020,NC,,,1/25/2000,,,,,,
5428,5/9/2020,NC,,,1/25/2000,,,,,,
5429,5/16/2020,NC,,,1/25/2000,,,,,,
5430,5/23/2020,NC,,,1/25/2000,,,,,,
5431,5/30/2020,NC,,,1/25/2000,,,,,,
5432,6/6/2020,NC,,,1/25/2000,,,,,,
5433,6/13/2020,NC,,,1/25/2000,,,,,,
5434,6/20/2020,NC,,,1/25/2000,,,,,,
5435,6/27/2020,NC,,,1/25/2000,,,,,,
5436,7/4/2020,NC,,,1/25/2000,,,,,,
5437,7/11/2020,NC,,,1/25/2000,,,,,,
5438,7/18/2020,NC,,,1/25/2000,,,,,,
5439,7/25/2020,NC,,,1/25/2000,,,,,,
5440,8/1/2020,NC,,,1/25/2000,,,,,,
5441,8/8/2020,NC,,,1/25/2000,,,,,,
5442,8/15/2020,NC,,,1/25/2000,,,,,,
5443,8/22/2020,NC,,,1/25/2000,,,,,,
5444,8/29/2020,NC,,,1/25/2000,,,,,,
5445,9/5/2020,NC,,,1/25/2000,,,,,,
5446,9/12/2020,NC,,,1/25/2000,,,,,,
5447,9/19/2020,NC,,,1/25/2000,,,,,,
5448,9/26/2020,NC,,,1/25/2000,,,,,,
5449,10/3/2020,NC,,,1/25/2000,,,,,,
5450,10/10/2020,NC,,,1/25/2000,,,,,,
5451,10/17/2020,NC,,,1/25/2000,,,,,,
5452,10/24/2020,NC,,,1/25/2000,,,,,,
5453,10/31/2020,NC,,,1/25/2000,,,,,,
5454,11/7/2020,NC,,,1/25/2000,,,,,,
5455,11/14/2020,NC,,,1/25/2000,,,,,,
5456,11/21/2020,NC,,,1/25/2000,,,,,,
5457,11/28/2020,NC,,,1/25/2000,,,,,,
5458,12/5/2020,NC,,,1/25/2000,,,,,,
5459,12/12/2020,NC,,,1/25/2000,,,,,,
5460,12/19/2020,NC,,,1/25/2000,,,,,,
5461,12/26/2020,NC,,,1/25/2000,,,,,,
5462,1/2/2021,NC,,,1/25/2000,,,,,,
5463,1/9/2021,NC,,,1/25/2000,,,,,,
5464,1/16/2021,NC,,,1/25/2000,,,,,,
5465,1/23/2021,NC,,,1/25/2000,,,,,,
5466,1/30/2021,NC,,,1/25/2000,,,,,,
5467,2/6/2021,NC,,,1/25/2000,,,,,,
5468,2/13/2021,NC,,,1/25/2000,,,,,,
5469,2/20/2021,NC,,,1/25/2000,,,,,,
5470,2/27/2021,NC,,,1/25/2000,,,,,,
5471,3/6/2021,NC,,,1/25/2000,,,,,,
5472,3/13/2021,NC,,,1/25/2000,,,,,,
5473,3/20/2021,NC,,,1/25/2000,,,,,,
5474,3/27/2021,NC,,,1/25/2000,,,,,,
5475,4/3/2021,NC,,,1/25/2000,,,,,,
5476,4/10/2021,NC,,,1/25/2000,,,,,,
5477,4/17/2021,NC,,,1/25/2000,,,,,,
5478,4/24/2021,NC,,,1/25/2000,,,,,,
5479,5/1/2021,NC,,,1/25/2000,,,,,,
5480,5/8/2021,NC,,,1/25/2000,,,,,,
5481,5/15/2021,NC,,,1/25/2000,,,,,,
5482,5/22/2021,NC,,,1/25/2000,,,,,,
5483,5/29/2021,NC,,,1/25/2000,,,,,,
5484,6/5/2021,NC,,,1/25/2000,,,,,,
5485,6/12/2021,NC,,,1/25/2000,,,,,,
5486,6/19/2021,NC,,,1/25/2000,,,,,,
5487,6/26/2021,NC,,,1/25/2000,,,,,,
5488,7/3/2021,NC,,,1/25/2000,,,,,,
5489,7/10/2021,NC,,,1/25/2000,,,,,,
5490,7/17/2021,NC,,,1/25/2000,,,,,,
5491,7/24/2021,NC,,,1/25/2000,,,,,,
5492,7/31/2021,NC,,,1/25/2000,,,,,,
5493,8/7/2021,NC,,,1/25/2000,,,,,,
5494,8/14/2021,NC,,,1/25/2000,,,,,,
5495,8/21/2021,NC,,,1/25/2000,,,,,,
5496,8/28/2021,NC,,,1/25/2000,,,,,,
5497,9/4/2021,NC,,,1/25/2000,,,,,,
5498,9/11/2021,NC,,,1/25/2000,,,,,,
5499,9/18/2021,NC,,,1/25/2000,,,,,,
5500,9/25/2021,NC,,,1/25/2000,,,,,,
5501,10/2/2021,NC,,,1/25/2000,,,,,,
5502,10/9/2021,NC,,,1/25/2000,,,,,,
5503,10/16/2021,NC,,,1/25/2000,,,,,,
5504,10/23/2021,NC,,,1/25/2000,,,,,,
5505,10/30/2021,NC,,,1/25/2000,,,,,,
5506,11/6/2021,NC,,,1/25/2000,,,,,,
5507,11/13/2021,NC,,,1/25/2000,,,,,,
5508,11/20/2021,NC,,,1/25/2000,,,,,,
5509,11/27/2021,NC,,,1/25/2000,,,,,,
5510,12/4/2021,NC,,,1/25/2000,,,,,,
5511,12/11/2021,NC,,,1/25/2000,,,,,,
5512,12/18/2021,NC,,,1/25/2000,,,,,,
5513,12/25/2021,NC,,,1/25/2000,,,,,,
5514,1/1/2022,NC,,,1/25/2000,,,,,,
5515,1/8/2022,NC,,,1/25/2000,,,,,,
5516,1/15/2022,NC,,,1/25/2000,,,,,,
5517,1/22/2022,NC,,,1/25/2000,,,,,,
5518,1/29/2022,NC,,,1/25/2000,,,,,,
5519,2/5/2022,NC,,,1/25/2000,,,,,,
5520,2/12/2022,NC,,,1/25/2000,,,,,,
5521,2/19/2022,NC,,,1/25/2000,,,,,,
5522,2/26/2022,NC,,,1/25/2000,,,,,,
5523,3/5/2022,NC,,,1/25/2000,,,,,,
5524,3/12/2022,NC,,,1/25/2000,,,,,,
5525,3/19/2022,NC,,,1/25/2000,,,,,,
5526,3/26/2022,NC,,,1/25/2000,,,,,,
5527,4/2/2022,NC,,,1/25/2000,,,,,,
5528,4/9/2022,NC,,,1/25/2000,,,,,,
5529,4/16/2022,NC,,,1/25/2000,,,,,,
5530,4/23/2022,NC,,,1/25/2000,,,,,,
5531,4/30/2022,NC,,,1/25/2000,,,,,,
5532,5/7/2022,NC,,,1/25/2000,,,,,,
5533,5/14/2022,NC,,,1/25/2000,,,,,,
5534,5/21/2022,NC,,,1/25/2000,,,,,,
5535,5/28/2022,NC,,,1/25/2000,,,,,,
5536,6/4/2022,NC,,,1/25/2000,,,,,,
5537,6/11/2022,NC,,,1/25/2000,,,,,,
5538,6/18/2022,NC,,,1/25/2000,,,,,,
5539,6/25/2022,NC,,,1/25/2000,,,,,,
5540,7/2/2022,NC,,,1/25/2000,,,,,,
5541,7/9/2022,NC,,,1/25/2000,,,,,,
5542,7/16/2022,NC,,,1/25/2000,,,,,,
5543,7/23/2022,NC,,,1/25/2000,,,,,,
5544,7/30/2022,NC,,,1/25/2000,,,,,,
5545,8/6/2022,NC,,,1/25/2000,,,,,,
5546,8/13/2022,NC,,,1/25/2000,,,,,,
5547,8/20/2022,NC,,,1/25/2000,,,,,,
5548,8/27/2022,NC,,,1/25/2000,,,,,,
5549,9/3/2022,NC,,,1/25/2000,,,,,,
5550,9/10/2022,NC,,,1/25/2000,,,,,,
5551,9/17/2022,NC,,,1/25/2000,,,,,,
5552,9/24/2022,NC,,,1/25/2000,,,,,,
5553,10/1/2022,NC,,,1/25/2000,,,,,,
5554,10/8/2022,NC,,,1/25/2000,,,,,,
5555,10/15/2022,NC,,,1/25/2000,,,,,,
5556,10/22/2022,NC,,,1/25/2000,,,,,,
5557,10/29/2022,NC,,,1/25/2000,,,,,,
5558,11/5/2022,NC,,,1/25/2000,,,,,,
5559,11/12/2022,NC,,,1/25/2000,,,,,,
5560,11/19/2022,NC,,,1/25/2000,,,,,,
5561,11/26/2022,NC,,,1/25/2000,,,,,,
5562,12/3/2022,NC,,,1/25/2000,,,,,,
5563,12/10/2022,NC,,,1/25/2000,,,,,,
5564,12/17/2022,NC,,,1/25/2000,,,,,,
5565,12/24/2022,NC,,,1/25/2000,,,,,,
5566,12/31/2022,NC,,,1/25/2000,,,,,,
5567,1/7/2023,NC,,,1/25/2000,,,,,,
5568,1/14/2023,NC,,,1/25/2000,,,,,,
5569,1/21/2023,NC,,,1/25/2000,,,,,,
5570,1/28/2023,NC,,,1/25/2000,,,,,,
5571,2/4/2023,NC,,,1/25/2000,,,,,,
5572,2/11/2023,NC,,,1/25/2000,,,,,,
5573,2/18/2023,NC,,,1/25/2000,,,,,,
5574,2/25/2023,NC,,,1/25/2000,,,,,,
5575,3/4/2023,NC,,,1/25/2000,,,,,,
5576,3/11/2023,NC,,,1/25/2000,,,,,,
5577,1/25/2020,ND,,,1/25/2000,,,,,,
5578,2/1/2020,ND,,,1/25/2000,,,,,,
5579,2/8/2020,ND,,,1/25/2000,,,,,,
5580,2/15/2020,ND,,,1/25/2000,,,,,,
5581,2/22/2020,ND,,,1/25/2000,,,,,,
5582,2/29/2020,ND,,,1/25/2000,,,,,,
5583,3/7/2020,ND,,,1/25/2000,,,,,,
5584,3/14/2020,ND,,,1/25/2000,,,,,,
5585,3/21/2020,ND,,,1/25/2000,,,,,,
5586,3/28/2020,ND,,,1/25/2000,,,,,,
5587,4/4/2020,ND,,,1/25/2000,,,,,,
5588,4/11/2020,ND,,,1/25/2000,,,,,,
5589,4/18/2020,ND,,,1/25/2000,,,,,,
5590,4/25/2020,ND,,,1/25/2000,,,,,,
5591,5/2/2020,ND,,,1/25/2000,,,,,,
5592,5/9/2020,ND,,,1/25/2000,,,,,,
5593,5/16/2020,ND,,,1/25/2000,,,,,,
5594,5/23/2020,ND,,,1/25/2000,,,,,,
5595,5/30/2020,ND,,,1/25/2000,,,,,,
5596,6/6/2020,ND,,,1/25/2000,,,,,,
5597,6/13/2020,ND,,,1/25/2000,,,,,,
5598,6/20/2020,ND,,,1/25/2000,,,,,,
5599,6/27/2020,ND,,,1/25/2000,,,,,,
5600,7/4/2020,ND,,,1/25/2000,,,,,,
5601,7/11/2020,ND,,,1/25/2000,,,,,,
5602,7/18/2020,ND,,,1/25/2000,,,,,,
5603,7/25/2020,ND,,,1/25/2000,,,,,,
5604,8/1/2020,ND,,,1/25/2000,,,,,,
5605,8/8/2020,ND,,,1/25/2000,,,,,,
5606,8/15/2020,ND,,,1/25/2000,,,,,,
5607,8/22/2020,ND,,,1/25/2000,,,,,,
5608,8/29/2020,ND,,,1/25/2000,,,,,,
5609,9/5/2020,ND,,,1/25/2000,,,,,,
5610,9/12/2020,ND,,,1/25/2000,,,,,,
5611,9/19/2020,ND,,,1/25/2000,,,,,,
5612,9/26/2020,ND,,,1/25/2000,,,,,,
5613,10/3/2020,ND,,,1/25/2000,,,,,,
5614,10/10/2020,ND,,,1/25/2000,,,,,,
5615,10/17/2020,ND,,,1/25/2000,,,,,,
5616,10/24/2020,ND,,,1/25/2000,,,,,,
5617,10/31/2020,ND,,,1/25/2000,,,,,,
5618,11/7/2020,ND,,,1/25/2000,,,,,,
5619,11/14/2020,ND,,,1/25/2000,,,,,,
5620,11/21/2020,ND,,,1/25/2000,,,,,,
5621,11/28/2020,ND,,,1/25/2000,,,,,,
5622,12/5/2020,ND,,,1/25/2000,,,,,,
5623,12/12/2020,ND,,,1/25/2000,,,,,,
5624,12/19/2020,ND,,,1/25/2000,,,,,,
5625,12/26/2020,ND,,,1/25/2000,,,,,,
5626,1/2/2021,ND,,,1/25/2000,,,,,,
5627,1/9/2021,ND,,,1/25/2000,,,,,,
5628,1/16/2021,ND,,,1/25/2000,,,,,,
5629,1/23/2021,ND,,,1/25/2000,,,,,,
5630,1/30/2021,ND,,,1/25/2000,,,,,,
5631,2/6/2021,ND,,,1/25/2000,,,,,,
5632,2/13/2021,ND,,,1/25/2000,,,,,,
5633,2/20/2021,ND,,,1/25/2000,,,,,,
5634,2/27/2021,ND,,,1/25/2000,,,,,,
5635,3/6/2021,ND,,,1/25/2000,,,,,,
5636,3/13/2021,ND,,,1/25/2000,,,,,,
5637,3/20/2021,ND,,,1/25/2000,,,,,,
5638,3/27/2021,ND,,,1/25/2000,,,,,,
5639,4/3/2021,ND,,,1/25/2000,,,,,,
5640,4/10/2021,ND,,,1/25/2000,,,,,,
5641,4/17/2021,ND,,,1/25/2000,,,,,,
5642,4/24/2021,ND,,,1/25/2000,,,,,,
5643,5/1/2021,ND,,,1/25/2000,,,,,,
5644,5/8/2021,ND,,,1/25/2000,,,,,,
5645,5/15/2021,ND,,,1/25/2000,,,,,,
5646,5/22/2021,ND,,,1/25/2000,,,,,,
5647,5/29/2021,ND,,,1/25/2000,,,,,,
5648,6/5/2021,ND,,,1/25/2000,,,,,,
5649,6/12/2021,ND,,,1/25/2000,,,,,,
5650,6/19/2021,ND,,,1/25/2000,,,,,,
5651,6/26/2021,ND,,,1/25/2000,,,,,,
5652,7/3/2021,ND,,,1/25/2000,,,,,,
5653,7/10/2021,ND,,,1/25/2000,,,,,,
5654,7/17/2021,ND,,,1/25/2000,,,,,,
5655,7/24/2021,ND,,,1/25/2000,,,,,,
5656,7/31/2021,ND,,,1/25/2000,,,,,,
5657,8/7/2021,ND,,,1/25/2000,,,,,,
5658,8/14/2021,ND,,,1/25/2000,,,,,,
5659,8/21/2021,ND,,,1/25/2000,,,,,,
5660,8/28/2021,ND,,,1/25/2000,,,,,,
5661,9/4/2021,ND,,,1/25/2000,,,,,,
5662,9/11/2021,ND,,,1/25/2000,,,,,,
5663,9/18/2021,ND,,,1/25/2000,,,,,,
5664,9/25/2021,ND,,,1/25/2000,,,,,,
5665,10/2/2021,ND,,,1/25/2000,,,,,,
5666,10/9/2021,ND,,,1/25/2000,,,,,,
5667,10/16/2021,ND,,,1/25/2000,,,,,,
5668,10/23/2021,ND,,,1/25/2000,,,,,,
5669,10/30/2021,ND,,,1/25/2000,,,,,,
5670,11/6/2021,ND,,,1/25/2000,,,,,,
5671,11/13/2021,ND,,,1/25/2000,,,,,,
5672,11/20/2021,ND,,,1/25/2000,,,,,,
5673,11/27/2021,ND,,,1/25/2000,,,,,,
5674,12/4/2021,ND,,,1/25/2000,,,,,,
5675,12/11/2021,ND,,,1/25/2000,,,,,,
5676,12/18/2021,ND,,,1/25/2000,,,,,,
5677,12/25/2021,ND,,,1/25/2000,,,,,,
5678,1/1/2022,ND,,,1/25/2000,,,,,,
5679,1/8/2022,ND,,,1/25/2000,,,,,,
5680,1/15/2022,ND,,,1/25/2000,,,,,,
5681,1/22/2022,ND,,,1/25/2000,,,,,,
5682,1/29/2022,ND,,,1/25/2000,,,,,,
5683,2/5/2022,ND,,,1/25/2000,,,,,,
5684,2/12/2022,ND,,,1/25/2000,,,,,,
5685,2/19/2022,ND,,,1/25/2000,,,,,,
5686,2/26/2022,ND,,,1/25/2000,,,,,,
5687,3/5/2022,ND,,,1/25/2000,,,,,,
5688,3/12/2022,ND,,,1/25/2000,,,,,,
5689,3/19/2022,ND,,,1/25/2000,,,,,,
5690,3/26/2022,ND,,,1/25/2000,,,,,,
5691,4/2/2022,ND,,,1/25/2000,,,,,,
5692,4/9/2022,ND,,,1/25/2000,,,,,,
5693,4/16/2022,ND,,,1/25/2000,,,,,,
5694,4/23/2022,ND,,,1/25/2000,,,,,,
5695,4/30/2022,ND,,,1/25/2000,,,,,,
5696,5/7/2022,ND,,,1/25/2000,,,,,,
5697,5/14/2022,ND,,,1/25/2000,,,,,,
5698,5/21/2022,ND,,,1/25/2000,,,,,,
5699,5/28/2022,ND,,,1/25/2000,,,,,,
5700,6/4/2022,ND,,,1/25/2000,,,,,,
5701,6/11/2022,ND,,,1/25/2000,,,,,,
5702,6/18/2022,ND,,,1/25/2000,,,,,,
5703,6/25/2022,ND,,,1/25/2000,,,,,,
5704,7/2/2022,ND,,,1/25/2000,,,,,,
5705,7/9/2022,ND,,,1/25/2000,,,,,,
5706,7/16/2022,ND,,,1/25/2000,,,,,,
5707,7/23/2022,ND,,,1/25/2000,,,,,,
5708,7/30/2022,ND,,,1/25/2000,,,,,,
5709,8/6/2022,ND,,,1/25/2000,,,,,,
