state,USPS,datew,incidD,date
Washington,WA,2022-02-26,213,2022-02-26
Washington,WA,2022-03-05,196,2022-03-05
Washington,WA,2022-03-12,156,2022-03-12
Washington,WA,2022-03-19,150,2022-03-19
Washington,WA,2022-03-26,102,2022-03-26
Washington,WA,2022-04-02,78,2022-04-02
Washington,WA,2022-04-09,52,2022-04-09
Washington,WA,2022-04-16,49,2022-04-16
Washington,WA,2022-04-23,45,2022-04-23
Washington,WA,2022-04-30,45,2022-04-30
Washington,WA,2022-05-07,12,2022-05-07
Washington,WA,2022-05-14,78,2022-05-14
Washington,WA,2022-05-21,68,2022-05-21
Washington,WA,2022-05-28,61,2022-05-28
Washington,WA,2022-06-04,45,2022-06-04
Washington,WA,2022-06-11,67,2022-06-11
Washington,WA,2022-06-18,83,2022-06-18
Washington,WA,2022-06-25,64,2022-06-25
Washington,WA,2022-07-02,88,2022-07-02
Washington,WA,2022-07-09,75,2022-07-09
Washington,WA,2022-07-16,60,2022-07-16
Washington,WA,2022-07-23,129,2022-07-23
Washington,WA,2022-07-30,69,2022-07-30
Washington,WA,2022-08-06,117,2022-08-06
Washington,WA,2022-08-13,100,2022-08-13
Washington,WA,2022-08-20,95,2022-08-20
Washington,WA,2022-08-27,77,2022-08-27
Washington,WA,2022-09-03,63,2022-09-03
Washington,WA,2022-09-10,52,2022-09-10
Washington,WA,2022-09-17,89,2022-09-17
Washington,WA,2022-09-24,75,2022-09-24
Washington,WA,2022-10-01,66,2022-10-01
Washington,WA,2022-10-08,60,2022-10-08
Washington,WA,2022-10-15,56,2022-10-15
Washington,WA,2022-10-22,61,2022-10-22
Washington,WA,2022-10-29,34,2022-10-29
Washington,WA,2022-11-05,48,2022-11-05
Washington,WA,2022-11-12,56,2022-11-12
Washington,WA,2022-11-19,44,2022-11-19
Washington,WA,2022-11-26,13,2022-11-26
Washington,WA,2022-12-03,0,2022-12-03
Washington,WA,2022-12-10,124,2022-12-10
Washington,WA,2022-12-17,69,2022-12-17
Washington,WA,2022-12-24,92,2022-12-24
Washington,WA,2022-12-31,42,2022-12-31
Washington,WA,2023-01-07,89,2023-01-07
Washington,WA,2023-01-14,103,2023-01-14
Washington,WA,2023-01-21,85,2023-01-21
Washington,WA,2023-01-28,70,2023-01-28
Washington,WA,2023-02-04,56,2023-02-04
Washington,WA,2023-02-11,75,2023-02-11
Washington,WA,2023-02-18,56,2023-02-18
Washington,WA,2023-02-25,55,2023-02-25
Washington,WA,2023-03-04,62,2023-03-04
Washington,WA,2023-03-11,0,2023-03-11
West Virginia,WV,2020-01-25,0,2020-01-25
West Virginia,WV,2020-02-01,0,2020-02-01
West Virginia,WV,2020-02-08,0,2020-02-08
West Virginia,WV,2020-02-15,0,2020-02-15
West Virginia,WV,2020-02-22,0,2020-02-22
West Virginia,WV,2020-02-29,0,2020-02-29
West Virginia,WV,2020-03-07,0,2020-03-07
West Virginia,WV,2020-03-14,0,2020-03-14
West Virginia,WV,2020-03-21,0,2020-03-21
West Virginia,WV,2020-03-28,0,2020-03-28
West Virginia,WV,2020-04-04,2,2020-04-04
West Virginia,WV,2020-04-11,2,2020-04-11
West Virginia,WV,2020-04-18,3,2020-04-18
West Virginia,WV,2020-04-25,25,2020-04-25
West Virginia,WV,2020-05-02,16,2020-05-02
West Virginia,WV,2020-05-09,3,2020-05-09
West Virginia,WV,2020-05-16,12,2020-05-16
West Virginia,WV,2020-05-23,8,2020-05-23
West Virginia,WV,2020-05-30,3,2020-05-30
West Virginia,WV,2020-06-06,10,2020-06-06
West Virginia,WV,2020-06-13,4,2020-06-13
West Virginia,WV,2020-06-20,0,2020-06-20
West Virginia,WV,2020-06-27,5,2020-06-27
West Virginia,WV,2020-07-04,1,2020-07-04
West Virginia,WV,2020-07-11,2,2020-07-11
West Virginia,WV,2020-07-18,4,2020-07-18
West Virginia,WV,2020-07-25,3,2020-07-25
West Virginia,WV,2020-08-01,13,2020-08-01
West Virginia,WV,2020-08-08,15,2020-08-08
West Virginia,WV,2020-08-15,29,2020-08-15
West Virginia,WV,2020-08-22,17,2020-08-22
West Virginia,WV,2020-08-29,34,2020-08-29
West Virginia,WV,2020-09-05,32,2020-09-05
West Virginia,WV,2020-09-12,21,2020-09-12
West Virginia,WV,2020-09-19,45,2020-09-19
West Virginia,WV,2020-09-26,25,2020-09-26
West Virginia,WV,2020-10-03,24,2020-10-03
West Virginia,WV,2020-10-10,24,2020-10-10
West Virginia,WV,2020-10-17,17,2020-10-17
West Virginia,WV,2020-10-24,23,2020-10-24
West Virginia,WV,2020-10-31,35,2020-10-31
West Virginia,WV,2020-11-07,44,2020-11-07
West Virginia,WV,2020-11-14,73,2020-11-14
West Virginia,WV,2020-11-21,83,2020-11-21
West Virginia,WV,2020-11-28,62,2020-11-28
West Virginia,WV,2020-12-05,111,2020-12-05
West Virginia,WV,2020-12-12,134,2020-12-12
West Virginia,WV,2020-12-19,152,2020-12-19
West Virginia,WV,2020-12-26,138,2020-12-26
West Virginia,WV,2021-01-02,119,2021-01-02
West Virginia,WV,2021-01-09,197,2021-01-09
West Virginia,WV,2021-01-16,190,2021-01-16
West Virginia,WV,2021-01-23,109,2021-01-23
West Virginia,WV,2021-01-30,141,2021-01-30
West Virginia,WV,2021-02-06,100,2021-02-06
West Virginia,WV,2021-02-13,81,2021-02-13
West Virginia,WV,2021-02-20,53,2021-02-20
West Virginia,WV,2021-02-27,41,2021-02-27
West Virginia,WV,2021-03-06,22,2021-03-06
West Virginia,WV,2021-03-13,187,2021-03-13
West Virginia,WV,2021-03-20,66,2021-03-20
West Virginia,WV,2021-03-27,22,2021-03-27
West Virginia,WV,2021-04-03,38,2021-04-03
West Virginia,WV,2021-04-10,22,2021-04-10
West Virginia,WV,2021-04-17,13,2021-04-17
West Virginia,WV,2021-04-24,9,2021-04-24
West Virginia,WV,2021-05-01,13,2021-05-01
West Virginia,WV,2021-05-08,48,2021-05-08
West Virginia,WV,2021-05-15,30,2021-05-15
West Virginia,WV,2021-05-22,17,2021-05-22
West Virginia,WV,2021-05-29,19,2021-05-29
West Virginia,WV,2021-06-05,21,2021-06-05
West Virginia,WV,2021-06-12,36,2021-06-12
West Virginia,WV,2021-06-19,15,2021-06-19
West Virginia,WV,2021-06-26,13,2021-06-26
West Virginia,WV,2021-07-03,22,2021-07-03
West Virginia,WV,2021-07-10,10,2021-07-10
West Virginia,WV,2021-07-17,11,2021-07-17
West Virginia,WV,2021-07-24,17,2021-07-24
West Virginia,WV,2021-07-31,10,2021-07-31
West Virginia,WV,2021-08-07,16,2021-08-07
West Virginia,WV,2021-08-14,14,2021-08-14
West Virginia,WV,2021-08-21,32,2021-08-21
West Virginia,WV,2021-08-28,56,2021-08-28
West Virginia,WV,2021-09-04,60,2021-09-04
West Virginia,WV,2021-09-11,83,2021-09-11
West Virginia,WV,2021-09-18,162,2021-09-18
West Virginia,WV,2021-09-25,154,2021-09-25
West Virginia,WV,2021-10-02,199,2021-10-02
West Virginia,WV,2021-10-09,214,2021-10-09
West Virginia,WV,2021-10-16,172,2021-10-16
West Virginia,WV,2021-10-23,155,2021-10-23
West Virginia,WV,2021-10-30,162,2021-10-30
West Virginia,WV,2021-11-06,93,2021-11-06
West Virginia,WV,2021-11-13,92,2021-11-13
West Virginia,WV,2021-11-20,115,2021-11-20
West Virginia,WV,2021-11-27,91,2021-11-27
West Virginia,WV,2021-12-04,146,2021-12-04
West Virginia,WV,2021-12-11,123,2021-12-11
West Virginia,WV,2021-12-18,79,2021-12-18
West Virginia,WV,2021-12-25,87,2021-12-25
West Virginia,WV,2022-01-01,84,2022-01-01
West Virginia,WV,2022-01-08,85,2022-01-08
West Virginia,WV,2022-01-15,96,2022-01-15
West Virginia,WV,2022-01-22,93,2022-01-22
West Virginia,WV,2022-01-29,133,2022-01-29
West Virginia,WV,2022-02-05,104,2022-02-05
West Virginia,WV,2022-02-12,146,2022-02-12
West Virginia,WV,2022-02-19,170,2022-02-19
West Virginia,WV,2022-02-26,144,2022-02-26
West Virginia,WV,2022-03-05,130,2022-03-05
West Virginia,WV,2022-03-12,105,2022-03-12
West Virginia,WV,2022-03-19,88,2022-03-19
West Virginia,WV,2022-03-26,66,2022-03-26
West Virginia,WV,2022-04-02,37,2022-04-02
West Virginia,WV,2022-04-09,21,2022-04-09
West Virginia,WV,2022-04-16,41,2022-04-16
West Virginia,WV,2022-04-23,29,2022-04-23
West Virginia,WV,2022-04-30,33,2022-04-30
West Virginia,WV,2022-05-07,24,2022-05-07
West Virginia,WV,2022-05-14,13,2022-05-14
West Virginia,WV,2022-05-21,22,2022-05-21
West Virginia,WV,2022-05-28,30,2022-05-28
West Virginia,WV,2022-06-04,29,2022-06-04
West Virginia,WV,2022-06-11,25,2022-06-11
West Virginia,WV,2022-06-18,18,2022-06-18
West Virginia,WV,2022-06-25,39,2022-06-25
West Virginia,WV,2022-07-02,8,2022-07-02
West Virginia,WV,2022-07-09,5,2022-07-09
West Virginia,WV,2022-07-16,33,2022-07-16
West Virginia,WV,2022-07-23,19,2022-07-23
West Virginia,WV,2022-07-30,35,2022-07-30
West Virginia,WV,2022-08-06,28,2022-08-06
West Virginia,WV,2022-08-13,19,2022-08-13
West Virginia,WV,2022-08-20,31,2022-08-20
West Virginia,WV,2022-08-27,34,2022-08-27
West Virginia,WV,2022-09-03,26,2022-09-03
West Virginia,WV,2022-09-10,28,2022-09-10
West Virginia,WV,2022-09-17,42,2022-09-17
West Virginia,WV,2022-09-24,18,2022-09-24
West Virginia,WV,2022-10-01,34,2022-10-01
West Virginia,WV,2022-10-08,34,2022-10-08
West Virginia,WV,2022-10-15,20,2022-10-15
West Virginia,WV,2022-10-22,17,2022-10-22
West Virginia,WV,2022-10-29,27,2022-10-29
West Virginia,WV,2022-11-05,20,2022-11-05
West Virginia,WV,2022-11-12,4,2022-11-12
West Virginia,WV,2022-11-19,43,2022-11-19
West Virginia,WV,2022-11-26,13,2022-11-26
West Virginia,WV,2022-12-03,33,2022-12-03
West Virginia,WV,2022-12-10,11,2022-12-10
West Virginia,WV,2022-12-17,23,2022-12-17
West Virginia,WV,2022-12-24,0,2022-12-24
West Virginia,WV,2022-12-31,11,2022-12-31
West Virginia,WV,2023-01-07,49,2023-01-07
West Virginia,WV,2023-01-14,57,2023-01-14
West Virginia,WV,2023-01-21,24,2023-01-21
West Virginia,WV,2023-01-28,20,2023-01-28
West Virginia,WV,2023-02-04,45,2023-02-04
West Virginia,WV,2023-02-11,37,2023-02-11
West Virginia,WV,2023-02-18,22,2023-02-18
West Virginia,WV,2023-02-25,0,2023-02-25
West Virginia,WV,2023-03-04,34,2023-03-04
West Virginia,WV,2023-03-11,0,2023-03-11
Wisconsin,WI,2020-01-25,0,2020-01-25
Wisconsin,WI,2020-02-01,0,2020-02-01
Wisconsin,WI,2020-02-08,0,2020-02-08
Wisconsin,WI,2020-02-15,0,2020-02-15
Wisconsin,WI,2020-02-22,0,2020-02-22
Wisconsin,WI,2020-02-29,0,2020-02-29
Wisconsin,WI,2020-03-07,0,2020-03-07
Wisconsin,WI,2020-03-14,0,2020-03-14
Wisconsin,WI,2020-03-21,4,2020-03-21
Wisconsin,WI,2020-03-28,18,2020-03-28
Wisconsin,WI,2020-04-04,80,2020-04-04
Wisconsin,WI,2020-04-11,75,2020-04-11
Wisconsin,WI,2020-04-18,72,2020-04-18
Wisconsin,WI,2020-04-25,50,2020-04-25
Wisconsin,WI,2020-05-02,75,2020-05-02
Wisconsin,WI,2020-05-09,60,2020-05-09
Wisconsin,WI,2020-05-16,54,2020-05-16
Wisconsin,WI,2020-05-23,68,2020-05-23
Wisconsin,WI,2020-05-30,89,2020-05-30
Wisconsin,WI,2020-06-06,45,2020-06-06
Wisconsin,WI,2020-06-13,44,2020-06-13
Wisconsin,WI,2020-06-20,38,2020-06-20
Wisconsin,WI,2020-06-27,35,2020-06-27
Wisconsin,WI,2020-07-04,20,2020-07-04
Wisconsin,WI,2020-07-11,20,2020-07-11
Wisconsin,WI,2020-07-18,32,2020-07-18
Wisconsin,WI,2020-07-25,54,2020-07-25
Wisconsin,WI,2020-08-01,48,2020-08-01
Wisconsin,WI,2020-08-08,62,2020-08-08
Wisconsin,WI,2020-08-15,51,2020-08-15
Wisconsin,WI,2020-08-22,37,2020-08-22
Wisconsin,WI,2020-08-29,47,2020-08-29
Wisconsin,WI,2020-09-05,40,2020-09-05
Wisconsin,WI,2020-09-12,43,2020-09-12
Wisconsin,WI,2020-09-19,35,2020-09-19
Wisconsin,WI,2020-09-26,61,2020-09-26
Wisconsin,WI,2020-10-03,86,2020-10-03
Wisconsin,WI,2020-10-10,125,2020-10-10
Wisconsin,WI,2020-10-17,193,2020-10-17
Wisconsin,WI,2020-10-24,278,2020-10-24
Wisconsin,WI,2020-10-31,300,2020-10-31
Wisconsin,WI,2020-11-07,209,2020-11-07
Wisconsin,WI,2020-11-14,191,2020-11-14
Wisconsin,WI,2020-11-21,404,2020-11-21
Wisconsin,WI,2020-11-28,321,2020-11-28
Wisconsin,WI,2020-12-05,472,2020-12-05
Wisconsin,WI,2020-12-12,387,2020-12-12
Wisconsin,WI,2020-12-19,399,2020-12-19
Wisconsin,WI,2020-12-26,307,2020-12-26
Wisconsin,WI,2021-01-02,225,2021-01-02
Wisconsin,WI,2021-01-09,312,2021-01-09
Wisconsin,WI,2021-01-16,336,2021-01-16
Wisconsin,WI,2021-01-23,278,2021-01-23
Wisconsin,WI,2021-01-30,246,2021-01-30
Wisconsin,WI,2021-02-06,181,2021-02-06
Wisconsin,WI,2021-02-13,134,2021-02-13
Wisconsin,WI,2021-02-20,127,2021-02-20
Wisconsin,WI,2021-02-27,143,2021-02-27
Wisconsin,WI,2021-03-06,86,2021-03-06
Wisconsin,WI,2021-03-13,70,2021-03-13
Wisconsin,WI,2021-03-20,68,2021-03-20
Wisconsin,WI,2021-03-27,37,2021-03-27
Wisconsin,WI,2021-04-03,66,2021-04-03
Wisconsin,WI,2021-04-10,39,2021-04-10
Wisconsin,WI,2021-04-17,41,2021-04-17
Wisconsin,WI,2021-04-24,54,2021-04-24
Wisconsin,WI,2021-05-01,94,2021-05-01
Wisconsin,WI,2021-05-08,85,2021-05-08
Wisconsin,WI,2021-05-15,61,2021-05-15
Wisconsin,WI,2021-05-22,36,2021-05-22
Wisconsin,WI,2021-05-29,82,2021-05-29
Wisconsin,WI,2021-06-05,123,2021-06-05
Wisconsin,WI,2021-06-12,57,2021-06-12
Wisconsin,WI,2021-06-19,36,2021-06-19
Wisconsin,WI,2021-06-26,51,2021-06-26
Wisconsin,WI,2021-07-03,38,2021-07-03
Wisconsin,WI,2021-07-10,46,2021-07-10
Wisconsin,WI,2021-07-17,28,2021-07-17
Wisconsin,WI,2021-07-24,30,2021-07-24
Wisconsin,WI,2021-07-31,46,2021-07-31
Wisconsin,WI,2021-08-07,14,2021-08-07
Wisconsin,WI,2021-08-14,22,2021-08-14
Wisconsin,WI,2021-08-21,44,2021-08-21
Wisconsin,WI,2021-08-28,70,2021-08-28
Wisconsin,WI,2021-09-04,84,2021-09-04
Wisconsin,WI,2021-09-11,94,2021-09-11
Wisconsin,WI,2021-09-18,89,2021-09-18
Wisconsin,WI,2021-09-25,91,2021-09-25
Wisconsin,WI,2021-10-02,108,2021-10-02
Wisconsin,WI,2021-10-09,105,2021-10-09
Wisconsin,WI,2021-10-16,155,2021-10-16
Wisconsin,WI,2021-10-23,98,2021-10-23
Wisconsin,WI,2021-10-30,157,2021-10-30
Wisconsin,WI,2021-11-06,126,2021-11-06
Wisconsin,WI,2021-11-13,136,2021-11-13
Wisconsin,WI,2021-11-20,138,2021-11-20
Wisconsin,WI,2021-11-27,128,2021-11-27
Wisconsin,WI,2021-12-04,190,2021-12-04
Wisconsin,WI,2021-12-11,252,2021-12-11
Wisconsin,WI,2021-12-18,280,2021-12-18
Wisconsin,WI,2021-12-25,349,2021-12-25
Wisconsin,WI,2022-01-01,158,2022-01-01
Wisconsin,WI,2022-01-08,229,2022-01-08
Wisconsin,WI,2022-01-15,246,2022-01-15
Wisconsin,WI,2022-01-22,296,2022-01-22
Wisconsin,WI,2022-01-29,347,2022-01-29
Wisconsin,WI,2022-02-05,309,2022-02-05
Wisconsin,WI,2022-02-12,274,2022-02-12
Wisconsin,WI,2022-02-19,193,2022-02-19
Wisconsin,WI,2022-02-26,188,2022-02-26
Wisconsin,WI,2022-03-05,233,2022-03-05
Wisconsin,WI,2022-03-12,224,2022-03-12
Wisconsin,WI,2022-03-19,248,2022-03-19
Wisconsin,WI,2022-03-26,238,2022-03-26
Wisconsin,WI,2022-04-02,116,2022-04-02
Wisconsin,WI,2022-04-09,28,2022-04-09
Wisconsin,WI,2022-04-16,47,2022-04-16
Wisconsin,WI,2022-04-23,12,2022-04-23
Wisconsin,WI,2022-04-30,10,2022-04-30
Wisconsin,WI,2022-05-07,51,2022-05-07
Wisconsin,WI,2022-05-14,36,2022-05-14
Wisconsin,WI,2022-05-21,31,2022-05-21
Wisconsin,WI,2022-05-28,61,2022-05-28
Wisconsin,WI,2022-06-04,46,2022-06-04
Wisconsin,WI,2022-06-11,44,2022-06-11
Wisconsin,WI,2022-06-18,50,2022-06-18
Wisconsin,WI,2022-06-25,33,2022-06-25
Wisconsin,WI,2022-07-02,39,2022-07-02
Wisconsin,WI,2022-07-09,28,2022-07-09
Wisconsin,WI,2022-07-16,21,2022-07-16
Wisconsin,WI,2022-07-23,26,2022-07-23
Wisconsin,WI,2022-07-30,43,2022-07-30
Wisconsin,WI,2022-08-06,24,2022-08-06
Wisconsin,WI,2022-08-13,34,2022-08-13
Wisconsin,WI,2022-08-20,29,2022-08-20
Wisconsin,WI,2022-08-27,34,2022-08-27
Wisconsin,WI,2022-09-03,49,2022-09-03
Wisconsin,WI,2022-09-10,28,2022-09-10
Wisconsin,WI,2022-09-17,71,2022-09-17
Wisconsin,WI,2022-09-24,30,2022-09-24
Wisconsin,WI,2022-10-01,41,2022-10-01
Wisconsin,WI,2022-10-08,42,2022-10-08
Wisconsin,WI,2022-10-15,48,2022-10-15
Wisconsin,WI,2022-10-22,47,2022-10-22
Wisconsin,WI,2022-10-29,62,2022-10-29
Wisconsin,WI,2022-11-05,30,2022-11-05
Wisconsin,WI,2022-11-12,28,2022-11-12
Wisconsin,WI,2022-11-19,45,2022-11-19
Wisconsin,WI,2022-11-26,25,2022-11-26
Wisconsin,WI,2022-12-03,37,2022-12-03
Wisconsin,WI,2022-12-10,62,2022-12-10
Wisconsin,WI,2022-12-17,40,2022-12-17
Wisconsin,WI,2022-12-24,41,2022-12-24
Wisconsin,WI,2022-12-31,35,2022-12-31
Wisconsin,WI,2023-01-07,64,2023-01-07
Wisconsin,WI,2023-01-14,95,2023-01-14
Wisconsin,WI,2023-01-21,45,2023-01-21
Wisconsin,WI,2023-01-28,90,2023-01-28
Wisconsin,WI,2023-02-04,40,2023-02-04
Wisconsin,WI,2023-02-11,56,2023-02-11
Wisconsin,WI,2023-02-18,63,2023-02-18
Wisconsin,WI,2023-02-25,36,2023-02-25
Wisconsin,WI,2023-03-04,43,2023-03-04
Wisconsin,WI,2023-03-11,30,2023-03-11
Wyoming,WY,2020-01-25,0,2020-01-25
Wyoming,WY,2020-02-01,0,2020-02-01
Wyoming,WY,2020-02-08,0,2020-02-08
Wyoming,WY,2020-02-15,0,2020-02-15
Wyoming,WY,2020-02-22,0,2020-02-22
Wyoming,WY,2020-02-29,0,2020-02-29
Wyoming,WY,2020-03-07,0,2020-03-07
Wyoming,WY,2020-03-14,0,2020-03-14
Wyoming,WY,2020-03-21,0,2020-03-21
Wyoming,WY,2020-03-28,0,2020-03-28
Wyoming,WY,2020-04-04,0,2020-04-04
Wyoming,WY,2020-04-11,0,2020-04-11
Wyoming,WY,2020-04-18,1,2020-04-18
Wyoming,WY,2020-04-25,0,2020-04-25
Wyoming,WY,2020-05-02,0,2020-05-02
Wyoming,WY,2020-05-09,0,2020-05-09
Wyoming,WY,2020-05-16,0,2020-05-16
Wyoming,WY,2020-05-23,0,2020-05-23
Wyoming,WY,2020-05-30,0,2020-05-30
Wyoming,WY,2020-06-06,0,2020-06-06
Wyoming,WY,2020-06-13,0,2020-06-13
Wyoming,WY,2020-06-20,0,2020-06-20
Wyoming,WY,2020-06-27,0,2020-06-27
Wyoming,WY,2020-07-04,0,2020-07-04
Wyoming,WY,2020-07-11,0,2020-07-11
Wyoming,WY,2020-07-18,0,2020-07-18
Wyoming,WY,2020-07-25,0,2020-07-25
Wyoming,WY,2020-08-01,0,2020-08-01
Wyoming,WY,2020-08-08,0,2020-08-08
Wyoming,WY,2020-08-15,0,2020-08-15
Wyoming,WY,2020-08-22,0,2020-08-22
Wyoming,WY,2020-08-29,0,2020-08-29
Wyoming,WY,2020-09-05,41,2020-09-05
Wyoming,WY,2020-09-12,0,2020-09-12
Wyoming,WY,2020-09-19,7,2020-09-19
Wyoming,WY,2020-09-26,0,2020-09-26
Wyoming,WY,2020-10-03,3,2020-10-03
Wyoming,WY,2020-10-10,0,2020-10-10
Wyoming,WY,2020-10-17,4,2020-10-17
Wyoming,WY,2020-10-24,11,2020-10-24
Wyoming,WY,2020-10-31,10,2020-10-31
Wyoming,WY,2020-11-07,27,2020-11-07
Wyoming,WY,2020-11-14,40,2020-11-14
Wyoming,WY,2020-11-21,32,2020-11-21
Wyoming,WY,2020-11-28,39,2020-11-28
Wyoming,WY,2020-12-05,42,2020-12-05
Wyoming,WY,2020-12-12,64,2020-12-12
Wyoming,WY,2020-12-19,30,2020-12-19
Wyoming,WY,2020-12-26,22,2020-12-26
Wyoming,WY,2021-01-02,65,2021-01-02
Wyoming,WY,2021-01-09,51,2021-01-09
Wyoming,WY,2021-01-16,33,2021-01-16
Wyoming,WY,2021-01-23,49,2021-01-23
Wyoming,WY,2021-01-30,25,2021-01-30
Wyoming,WY,2021-02-06,28,2021-02-06
Wyoming,WY,2021-02-13,23,2021-02-13
Wyoming,WY,2021-02-20,15,2021-02-20
Wyoming,WY,2021-02-27,8,2021-02-27
Wyoming,WY,2021-03-06,12,2021-03-06
Wyoming,WY,2021-03-13,9,2021-03-13
Wyoming,WY,2021-03-20,2,2021-03-20
Wyoming,WY,2021-03-27,2,2021-03-27
Wyoming,WY,2021-04-03,5,2021-04-03
Wyoming,WY,2021-04-10,1,2021-04-10
Wyoming,WY,2021-04-17,2,2021-04-17
Wyoming,WY,2021-04-24,2,2021-04-24
Wyoming,WY,2021-05-01,2,2021-05-01
Wyoming,WY,2021-05-08,3,2021-05-08
Wyoming,WY,2021-05-15,2,2021-05-15
Wyoming,WY,2021-05-22,1,2021-05-22
Wyoming,WY,2021-05-29,6,2021-05-29
Wyoming,WY,2021-06-05,0,2021-06-05
Wyoming,WY,2021-06-12,6,2021-06-12
Wyoming,WY,2021-06-19,9,2021-06-19
Wyoming,WY,2021-06-26,6,2021-06-26
Wyoming,WY,2021-07-03,7,2021-07-03
Wyoming,WY,2021-07-10,4,2021-07-10
Wyoming,WY,2021-07-17,9,2021-07-17
Wyoming,WY,2021-07-24,6,2021-07-24
Wyoming,WY,2021-07-31,10,2021-07-31
Wyoming,WY,2021-08-07,10,2021-08-07
Wyoming,WY,2021-08-14,7,2021-08-14
Wyoming,WY,2021-08-21,16,2021-08-21
Wyoming,WY,2021-08-28,26,2021-08-28
Wyoming,WY,2021-09-04,23,2021-09-04
Wyoming,WY,2021-09-11,21,2021-09-11
Wyoming,WY,2021-09-18,39,2021-09-18
Wyoming,WY,2021-09-25,37,2021-09-25
Wyoming,WY,2021-10-02,41,2021-10-02
Wyoming,WY,2021-10-09,45,2021-10-09
Wyoming,WY,2021-10-16,39,2021-10-16
Wyoming,WY,2021-10-23,69,2021-10-23
Wyoming,WY,2021-10-30,25,2021-10-30
Wyoming,WY,2021-11-06,69,2021-11-06
Wyoming,WY,2021-11-13,55,2021-11-13
Wyoming,WY,2021-11-20,49,2021-11-20
Wyoming,WY,2021-11-27,0,2021-11-27
Wyoming,WY,2021-12-04,81,2021-12-04
Wyoming,WY,2021-12-11,44,2021-12-11
Wyoming,WY,2021-12-18,30,2021-12-18
Wyoming,WY,2021-12-25,24,2021-12-25
Wyoming,WY,2022-01-01,0,2022-01-01
Wyoming,WY,2022-01-08,46,2022-01-08
Wyoming,WY,2022-01-15,16,2022-01-15
Wyoming,WY,2022-01-22,13,2022-01-22
Wyoming,WY,2022-01-29,24,2022-01-29
Wyoming,WY,2022-02-05,25,2022-02-05
Wyoming,WY,2022-02-12,17,2022-02-12
Wyoming,WY,2022-02-19,22,2022-02-19
Wyoming,WY,2022-02-26,29,2022-02-26
Wyoming,WY,2022-03-05,23,2022-03-05
Wyoming,WY,2022-03-12,8,2022-03-12
Wyoming,WY,2022-03-19,20,2022-03-19
Wyoming,WY,2022-03-26,14,2022-03-26
Wyoming,WY,2022-04-02,8,2022-04-02
Wyoming,WY,2022-04-09,5,2022-04-09
Wyoming,WY,2022-04-16,5,2022-04-16
Wyoming,WY,2022-04-23,6,2022-04-23
Wyoming,WY,2022-04-30,5,2022-04-30
Wyoming,WY,2022-05-07,2,2022-05-07
Wyoming,WY,2022-05-14,3,2022-05-14
Wyoming,WY,2022-05-21,3,2022-05-21
Wyoming,WY,2022-05-28,0,2022-05-28
Wyoming,WY,2022-06-04,0,2022-06-04
Wyoming,WY,2022-06-11,4,2022-06-11
Wyoming,WY,2022-06-18,0,2022-06-18
Wyoming,WY,2022-06-25,5,2022-06-25
Wyoming,WY,2022-07-02,5,2022-07-02
Wyoming,WY,2022-07-09,0,2022-07-09
Wyoming,WY,2022-07-16,11,2022-07-16
Wyoming,WY,2022-07-23,4,2022-07-23
Wyoming,WY,2022-07-30,7,2022-07-30
Wyoming,WY,2022-08-06,0,2022-08-06
Wyoming,WY,2022-08-13,9,2022-08-13
Wyoming,WY,2022-08-20,6,2022-08-20
Wyoming,WY,2022-08-27,6,2022-08-27
Wyoming,WY,2022-09-03,4,2022-09-03
Wyoming,WY,2022-09-10,3,2022-09-10
Wyoming,WY,2022-09-17,4,2022-09-17
Wyoming,WY,2022-09-24,3,2022-09-24
Wyoming,WY,2022-10-01,3,2022-10-01
Wyoming,WY,2022-10-08,5,2022-10-08
Wyoming,WY,2022-10-15,5,2022-10-15
Wyoming,WY,2022-10-22,2,2022-10-22
Wyoming,WY,2022-10-29,2,2022-10-29
Wyoming,WY,2022-11-05,6,2022-11-05
Wyoming,WY,2022-11-12,3,2022-11-12
Wyoming,WY,2022-11-19,7,2022-11-19
Wyoming,WY,2022-11-26,7,2022-11-26
Wyoming,WY,2022-12-03,7,2022-12-03
Wyoming,WY,2022-12-10,0,2022-12-10
Wyoming,WY,2022-12-17,12,2022-12-17
Wyoming,WY,2022-12-24,8,2022-12-24
Wyoming,WY,2022-12-31,0,2022-12-31
Wyoming,WY,2023-01-07,0,2023-01-07
Wyoming,WY,2023-01-14,9,2023-01-14
Wyoming,WY,2023-01-21,3,2023-01-21
Wyoming,WY,2023-01-28,7,2023-01-28
Wyoming,WY,2023-02-04,2,2023-02-04
Wyoming,WY,2023-02-11,15,2023-02-11
Wyoming,WY,2023-02-18,2,2023-02-18
Wyoming,WY,2023-02-25,2,2023-02-25
Wyoming,WY,2023-03-04,4,2023-03-04
Wyoming,WY,2023-03-11,2,2023-03-11
NA,AS,2020-01-25,0,2020-01-25
NA,AS,2020-02-01,0,2020-02-01
NA,AS,2020-02-08,0,2020-02-08
NA,AS,2020-02-15,0,2020-02-15
NA,AS,2020-02-22,0,2020-02-22
NA,AS,2020-02-29,0,2020-02-29
NA,AS,2020-03-07,0,2020-03-07
NA,AS,2020-03-14,0,2020-03-14
NA,AS,2020-03-21,0,2020-03-21
NA,AS,2020-03-28,0,2020-03-28
NA,AS,2020-04-04,0,2020-04-04
