state,USPS,datew,incidI,date
North Dakota,ND,2020-10-10,3690,2020-10-10
North Dakota,ND,2020-10-17,4678,2020-10-17
North Dakota,ND,2020-10-24,5975,2020-10-24
North Dakota,ND,2020-10-31,7446,2020-10-31
North Dakota,ND,2020-11-07,9476,2020-11-07
North Dakota,ND,2020-11-14,9750,2020-11-14
North Dakota,ND,2020-11-21,9091,2020-11-21
North Dakota,ND,2020-11-28,6141,2020-11-28
North Dakota,ND,2020-12-05,4555,2020-12-05
North Dakota,ND,2020-12-12,3104,2020-12-12
North Dakota,ND,2020-12-19,2095,2020-12-19
North Dakota,ND,2020-12-26,1360,2020-12-26
North Dakota,ND,2021-01-02,1552,2021-01-02
North Dakota,ND,2021-01-09,1575,2021-01-09
North Dakota,ND,2021-01-16,1331,2021-01-16
North Dakota,ND,2021-01-23,949,2021-01-23
North Dakota,ND,2021-01-30,806,2021-01-30
North Dakota,ND,2021-02-06,681,2021-02-06
North Dakota,ND,2021-02-13,661,2021-02-13
North Dakota,ND,2021-02-20,678,2021-02-20
North Dakota,ND,2021-02-27,529,2021-02-27
North Dakota,ND,2021-03-06,584,2021-03-06
North Dakota,ND,2021-03-13,596,2021-03-13
North Dakota,ND,2021-03-20,668,2021-03-20
North Dakota,ND,2021-03-27,944,2021-03-27
North Dakota,ND,2021-04-03,1056,2021-04-03
North Dakota,ND,2021-04-10,1104,2021-04-10
North Dakota,ND,2021-04-17,1006,2021-04-17
North Dakota,ND,2021-04-24,950,2021-04-24
North Dakota,ND,2021-05-01,1002,2021-05-01
North Dakota,ND,2021-05-08,771,2021-05-08
North Dakota,ND,2021-05-15,619,2021-05-15
North Dakota,ND,2021-05-22,490,2021-05-22
North Dakota,ND,2021-05-29,333,2021-05-29
North Dakota,ND,2021-06-05,264,2021-06-05
North Dakota,ND,2021-06-12,231,2021-06-12
North Dakota,ND,2021-06-19,135,2021-06-19
North Dakota,ND,2021-06-26,103,2021-06-26
North Dakota,ND,2021-07-03,74,2021-07-03
North Dakota,ND,2021-07-10,124,2021-07-10
North Dakota,ND,2021-07-17,154,2021-07-17
North Dakota,ND,2021-07-24,229,2021-07-24
North Dakota,ND,2021-07-31,439,2021-07-31
North Dakota,ND,2021-08-07,663,2021-08-07
North Dakota,ND,2021-08-14,981,2021-08-14
North Dakota,ND,2021-08-21,1464,2021-08-21
North Dakota,ND,2021-08-28,2031,2021-08-28
North Dakota,ND,2021-09-04,2719,2021-09-04
North Dakota,ND,2021-09-11,2987,2021-09-11
North Dakota,ND,2021-09-18,3238,2021-09-18
North Dakota,ND,2021-09-25,3677,2021-09-25
North Dakota,ND,2021-10-02,4300,2021-10-02
North Dakota,ND,2021-10-09,4157,2021-10-09
North Dakota,ND,2021-10-16,3532,2021-10-16
North Dakota,ND,2021-10-23,3323,2021-10-23
North Dakota,ND,2021-10-30,3603,2021-10-30
North Dakota,ND,2021-11-06,3426,2021-11-06
North Dakota,ND,2021-11-13,3320,2021-11-13
North Dakota,ND,2021-11-20,3396,2021-11-20
North Dakota,ND,2021-11-27,2769,2021-11-27
North Dakota,ND,2021-12-04,3416,2021-12-04
North Dakota,ND,2021-12-11,2439,2021-12-11
North Dakota,ND,2021-12-18,2261,2021-12-18
North Dakota,ND,2021-12-25,2024,2021-12-25
North Dakota,ND,2022-01-01,3328,2022-01-01
North Dakota,ND,2022-01-08,7775,2022-01-08
North Dakota,ND,2022-01-15,13172,2022-01-15
North Dakota,ND,2022-01-22,16044,2022-01-22
North Dakota,ND,2022-01-29,12018,2022-01-29
North Dakota,ND,2022-02-05,7008,2022-02-05
North Dakota,ND,2022-02-12,4041,2022-02-12
North Dakota,ND,2022-02-19,2044,2022-02-19
North Dakota,ND,2022-02-26,1120,2022-02-26
North Dakota,ND,2022-03-05,716,2022-03-05
North Dakota,ND,2022-03-12,478,2022-03-12
North Dakota,ND,2022-03-19,283,2022-03-19
North Dakota,ND,2022-03-26,221,2022-03-26
North Dakota,ND,2022-04-02,209,2022-04-02
North Dakota,ND,2022-04-09,263,2022-04-09
North Dakota,ND,2022-04-16,251,2022-04-16
North Dakota,ND,2022-04-23,379,2022-04-23
North Dakota,ND,2022-04-30,439,2022-04-30
North Dakota,ND,2022-05-07,651,2022-05-07
North Dakota,ND,2022-05-14,781,2022-05-14
North Dakota,ND,2022-05-21,883,2022-05-21
North Dakota,ND,2022-05-28,1012,2022-05-28
North Dakota,ND,2022-06-04,1178,2022-06-04
North Dakota,ND,2022-06-11,1141,2022-06-11
North Dakota,ND,2022-06-18,1252,2022-06-18
North Dakota,ND,2022-06-25,1212,2022-06-25
North Dakota,ND,2022-07-02,1480,2022-07-02
North Dakota,ND,2022-07-09,1589,2022-07-09
North Dakota,ND,2022-07-16,1807,2022-07-16
North Dakota,ND,2022-07-23,1844,2022-07-23
North Dakota,ND,2022-07-30,1901,2022-07-30
North Dakota,ND,2022-08-06,1949,2022-08-06
North Dakota,ND,2022-08-13,1751,2022-08-13
North Dakota,ND,2022-08-20,1493,2022-08-20
North Dakota,ND,2022-08-27,1370,2022-08-27
North Dakota,ND,2022-09-03,1203,2022-09-03
North Dakota,ND,2022-09-10,1105,2022-09-10
North Dakota,ND,2022-09-17,1027,2022-09-17
North Dakota,ND,2022-09-24,1016,2022-09-24
North Dakota,ND,2022-10-01,955,2022-10-01
North Dakota,ND,2022-10-08,971,2022-10-08
North Dakota,ND,2022-10-15,786,2022-10-15
North Dakota,ND,2022-10-22,772,2022-10-22
North Dakota,ND,2022-10-29,846,2022-10-29
North Dakota,ND,2022-11-05,1013,2022-11-05
North Dakota,ND,2022-11-12,811,2022-11-12
North Dakota,ND,2022-11-19,825,2022-11-19
North Dakota,ND,2022-11-26,868,2022-11-26
North Dakota,ND,2022-12-03,1049,2022-12-03
North Dakota,ND,2022-12-10,1120,2022-12-10
North Dakota,ND,2022-12-17,818,2022-12-17
North Dakota,ND,2022-12-24,709,2022-12-24
North Dakota,ND,2022-12-31,632,2022-12-31
North Dakota,ND,2023-01-07,528,2023-01-07
North Dakota,ND,2023-01-14,584,2023-01-14
North Dakota,ND,2023-01-21,518,2023-01-21
North Dakota,ND,2023-01-28,741,2023-01-28
North Dakota,ND,2023-02-04,856,2023-02-04
North Dakota,ND,2023-02-11,819,2023-02-11
North Dakota,ND,2023-02-18,685,2023-02-18
North Dakota,ND,2023-02-25,860,2023-02-25
North Dakota,ND,2023-03-04,562,2023-03-04
North Dakota,ND,2023-03-11,0,2023-03-11
Ohio,OH,2020-01-25,0,2020-01-25
Ohio,OH,2020-02-01,0,2020-02-01
Ohio,OH,2020-02-08,0,2020-02-08
Ohio,OH,2020-02-15,0,2020-02-15
Ohio,OH,2020-02-22,0,2020-02-22
Ohio,OH,2020-02-29,0,2020-02-29
Ohio,OH,2020-03-07,0,2020-03-07
Ohio,OH,2020-03-14,26,2020-03-14
Ohio,OH,2020-03-21,221,2020-03-21
Ohio,OH,2020-03-28,1159,2020-03-28
Ohio,OH,2020-04-04,2333,2020-04-04
Ohio,OH,2020-04-11,2511,2020-04-11
Ohio,OH,2020-04-18,3972,2020-04-18
Ohio,OH,2020-04-25,5365,2020-04-25
Ohio,OH,2020-05-02,3748,2020-05-02
Ohio,OH,2020-05-09,4362,2020-05-09
Ohio,OH,2020-05-16,3777,2020-05-16
Ohio,OH,2020-05-23,3934,2020-05-23
Ohio,OH,2020-05-30,3625,2020-05-30
Ohio,OH,2020-06-06,3078,2020-06-06
Ohio,OH,2020-06-13,2740,2020-06-13
Ohio,OH,2020-06-20,3410,2020-06-20
Ohio,OH,2020-06-27,5194,2020-06-27
Ohio,OH,2020-07-04,6728,2020-07-04
Ohio,OH,2020-07-11,8031,2020-07-11
Ohio,OH,2020-07-18,9607,2020-07-18
Ohio,OH,2020-07-25,9363,2020-07-25
Ohio,OH,2020-08-01,8903,2020-08-01
Ohio,OH,2020-08-08,7882,2020-08-08
Ohio,OH,2020-08-15,7705,2020-08-15
Ohio,OH,2020-08-22,6491,2020-08-22
Ohio,OH,2020-08-29,7155,2020-08-29
Ohio,OH,2020-09-05,8465,2020-09-05
Ohio,OH,2020-09-12,6783,2020-09-12
Ohio,OH,2020-09-19,6979,2020-09-19
Ohio,OH,2020-09-26,6462,2020-09-26
Ohio,OH,2020-10-03,7957,2020-10-03
Ohio,OH,2020-10-10,9492,2020-10-10
Ohio,OH,2020-10-17,12767,2020-10-17
Ohio,OH,2020-10-24,15581,2020-10-24
Ohio,OH,2020-10-31,19891,2020-10-31
Ohio,OH,2020-11-07,30030,2020-11-07
Ohio,OH,2020-11-14,44516,2020-11-14
Ohio,OH,2020-11-21,53043,2020-11-21
Ohio,OH,2020-11-28,63417,2020-11-28
Ohio,OH,2020-12-05,60729,2020-12-05
Ohio,OH,2020-12-12,86029,2020-12-12
Ohio,OH,2020-12-19,60968,2020-12-19
Ohio,OH,2020-12-26,50239,2020-12-26
Ohio,OH,2021-01-02,50005,2021-01-02
Ohio,OH,2021-01-09,56304,2021-01-09
Ohio,OH,2021-01-16,50530,2021-01-16
Ohio,OH,2021-01-23,38334,2021-01-23
Ohio,OH,2021-01-30,32940,2021-01-30
Ohio,OH,2021-02-06,25298,2021-02-06
Ohio,OH,2021-02-13,19462,2021-02-13
Ohio,OH,2021-02-20,14765,2021-02-20
Ohio,OH,2021-02-27,13848,2021-02-27
Ohio,OH,2021-03-06,11582,2021-03-06
Ohio,OH,2021-03-13,10562,2021-03-13
Ohio,OH,2021-03-20,10521,2021-03-20
Ohio,OH,2021-03-27,11784,2021-03-27
Ohio,OH,2021-04-03,13408,2021-04-03
Ohio,OH,2021-04-10,13589,2021-04-10
Ohio,OH,2021-04-17,14499,2021-04-17
Ohio,OH,2021-04-24,11334,2021-04-24
Ohio,OH,2021-05-01,10586,2021-05-01
Ohio,OH,2021-05-08,8796,2021-05-08
Ohio,OH,2021-05-15,7461,2021-05-15
Ohio,OH,2021-05-22,6341,2021-05-22
Ohio,OH,2021-05-29,4940,2021-05-29
Ohio,OH,2021-06-05,2823,2021-06-05
Ohio,OH,2021-06-12,2416,2021-06-12
Ohio,OH,2021-06-19,1940,2021-06-19
Ohio,OH,2021-06-26,1810,2021-06-26
Ohio,OH,2021-07-03,1743,2021-07-03
Ohio,OH,2021-07-10,1747,2021-07-10
Ohio,OH,2021-07-17,2772,2021-07-17
Ohio,OH,2021-07-24,4801,2021-07-24
Ohio,OH,2021-07-31,7668,2021-07-31
Ohio,OH,2021-08-07,11640,2021-08-07
Ohio,OH,2021-08-14,16865,2021-08-14
Ohio,OH,2021-08-21,21010,2021-08-21
Ohio,OH,2021-08-28,29140,2021-08-28
Ohio,OH,2021-09-04,39705,2021-09-04
Ohio,OH,2021-09-11,46525,2021-09-11
Ohio,OH,2021-09-18,48615,2021-09-18
Ohio,OH,2021-09-25,42972,2021-09-25
Ohio,OH,2021-10-02,40551,2021-10-02
Ohio,OH,2021-10-09,35632,2021-10-09
Ohio,OH,2021-10-16,32228,2021-10-16
Ohio,OH,2021-10-23,25144,2021-10-23
Ohio,OH,2021-10-30,23607,2021-10-30
Ohio,OH,2021-11-06,24923,2021-11-06
Ohio,OH,2021-11-13,33026,2021-11-13
Ohio,OH,2021-11-20,38210,2021-11-20
Ohio,OH,2021-11-27,34426,2021-11-27
Ohio,OH,2021-12-04,52173,2021-12-04
Ohio,OH,2021-12-11,50770,2021-12-11
Ohio,OH,2021-12-18,63062,2021-12-18
Ohio,OH,2021-12-25,71490,2021-12-25
Ohio,OH,2022-01-01,105104,2022-01-01
Ohio,OH,2022-01-08,154044,2022-01-08
Ohio,OH,2022-01-15,187851,2022-01-15
Ohio,OH,2022-01-22,138253,2022-01-22
Ohio,OH,2022-01-29,74778,2022-01-29
Ohio,OH,2022-02-05,37034,2022-02-05
Ohio,OH,2022-02-12,22791,2022-02-12
Ohio,OH,2022-02-19,13083,2022-02-19
Ohio,OH,2022-02-26,8705,2022-02-26
Ohio,OH,2022-03-05,6504,2022-03-05
Ohio,OH,2022-03-12,4380,2022-03-12
Ohio,OH,2022-03-19,2512,2022-03-19
Ohio,OH,2022-03-26,3668,2022-03-26
Ohio,OH,2022-04-02,3103,2022-04-02
Ohio,OH,2022-04-09,3828,2022-04-09
Ohio,OH,2022-04-16,4808,2022-04-16
Ohio,OH,2022-04-23,6890,2022-04-23
Ohio,OH,2022-04-30,8731,2022-04-30
Ohio,OH,2022-05-07,11013,2022-05-07
Ohio,OH,2022-05-14,15970,2022-05-14
Ohio,OH,2022-05-21,19536,2022-05-21
Ohio,OH,2022-05-28,19546,2022-05-28
Ohio,OH,2022-06-04,17530,2022-06-04
Ohio,OH,2022-06-11,18247,2022-06-11
Ohio,OH,2022-06-18,16169,2022-06-18
Ohio,OH,2022-06-25,16159,2022-06-25
Ohio,OH,2022-07-02,17225,2022-07-02
Ohio,OH,2022-07-09,18838,2022-07-09
Ohio,OH,2022-07-16,24465,2022-07-16
Ohio,OH,2022-07-23,26610,2022-07-23
Ohio,OH,2022-07-30,29876,2022-07-30
Ohio,OH,2022-08-06,27785,2022-08-06
Ohio,OH,2022-08-13,26016,2022-08-13
Ohio,OH,2022-08-20,24067,2022-08-20
Ohio,OH,2022-08-27,23436,2022-08-27
Ohio,OH,2022-09-03,25280,2022-09-03
Ohio,OH,2022-09-10,21731,2022-09-10
Ohio,OH,2022-09-17,20552,2022-09-17
Ohio,OH,2022-09-24,14536,2022-09-24
Ohio,OH,2022-10-01,12101,2022-10-01
Ohio,OH,2022-10-08,9997,2022-10-08
Ohio,OH,2022-10-15,8535,2022-10-15
Ohio,OH,2022-10-22,11097,2022-10-22
Ohio,OH,2022-10-29,11663,2022-10-29
Ohio,OH,2022-11-05,12262,2022-11-05
Ohio,OH,2022-11-12,10865,2022-11-12
Ohio,OH,2022-11-19,10170,2022-11-19
Ohio,OH,2022-11-26,9424,2022-11-26
Ohio,OH,2022-12-03,16091,2022-12-03
Ohio,OH,2022-12-10,16061,2022-12-10
Ohio,OH,2022-12-17,16719,2022-12-17
Ohio,OH,2022-12-24,17891,2022-12-24
Ohio,OH,2022-12-31,13047,2022-12-31
Ohio,OH,2023-01-07,13895,2023-01-07
Ohio,OH,2023-01-14,10188,2023-01-14
Ohio,OH,2023-01-21,7961,2023-01-21
Ohio,OH,2023-01-28,8155,2023-01-28
Ohio,OH,2023-02-04,8260,2023-02-04
Ohio,OH,2023-02-11,8833,2023-02-11
Ohio,OH,2023-02-18,8999,2023-02-18
Ohio,OH,2023-02-25,9136,2023-02-25
Ohio,OH,2023-03-04,9325,2023-03-04
Ohio,OH,2023-03-11,8332,2023-03-11
Oklahoma,OK,2020-01-25,0,2020-01-25
Oklahoma,OK,2020-02-01,0,2020-02-01
Oklahoma,OK,2020-02-08,0,2020-02-08
Oklahoma,OK,2020-02-15,0,2020-02-15
Oklahoma,OK,2020-02-22,0,2020-02-22
Oklahoma,OK,2020-02-29,0,2020-02-29
Oklahoma,OK,2020-03-07,1,2020-03-07
Oklahoma,OK,2020-03-14,3,2020-03-14
Oklahoma,OK,2020-03-21,49,2020-03-21
Oklahoma,OK,2020-03-28,324,2020-03-28
Oklahoma,OK,2020-04-04,784,2020-04-04
Oklahoma,OK,2020-04-11,707,2020-04-11
Oklahoma,OK,2020-04-18,597,2020-04-18
Oklahoma,OK,2020-04-25,729,2020-04-25
Oklahoma,OK,2020-05-02,657,2020-05-02
Oklahoma,OK,2020-05-09,639,2020-05-09
Oklahoma,OK,2020-05-16,747,2020-05-16
Oklahoma,OK,2020-05-23,723,2020-05-23
Oklahoma,OK,2020-05-30,458,2020-05-30
Oklahoma,OK,2020-06-06,641,2020-06-06
Oklahoma,OK,2020-06-13,1014,2020-06-13
Oklahoma,OK,2020-06-20,1965,2020-06-20
Oklahoma,OK,2020-06-27,2608,2020-06-27
Oklahoma,OK,2020-07-04,3002,2020-07-04
Oklahoma,OK,2020-07-11,4131,2020-07-11
Oklahoma,OK,2020-07-18,5278,2020-07-18
Oklahoma,OK,2020-07-25,5024,2020-07-25
Oklahoma,OK,2020-08-01,7650,2020-08-01
Oklahoma,OK,2020-08-08,5349,2020-08-08
Oklahoma,OK,2020-08-15,4718,2020-08-15
Oklahoma,OK,2020-08-22,4801,2020-08-22
Oklahoma,OK,2020-08-29,4754,2020-08-29
Oklahoma,OK,2020-09-05,5834,2020-09-05
Oklahoma,OK,2020-09-12,5472,2020-09-12
Oklahoma,OK,2020-09-19,7145,2020-09-19
Oklahoma,OK,2020-09-26,7706,2020-09-26
Oklahoma,OK,2020-10-03,7238,2020-10-03
Oklahoma,OK,2020-10-10,7873,2020-10-10
Oklahoma,OK,2020-10-17,7847,2020-10-17
Oklahoma,OK,2020-10-24,9217,2020-10-24
Oklahoma,OK,2020-10-31,7077,2020-10-31
Oklahoma,OK,2020-11-07,8989,2020-11-07
Oklahoma,OK,2020-11-14,18454,2020-11-14
Oklahoma,OK,2020-11-21,20719,2020-11-21
Oklahoma,OK,2020-11-28,22900,2020-11-28
Oklahoma,OK,2020-12-05,19421,2020-12-05
Oklahoma,OK,2020-12-12,20098,2020-12-12
Oklahoma,OK,2020-12-19,22598,2020-12-19
Oklahoma,OK,2020-12-26,20739,2020-12-26
Oklahoma,OK,2021-01-02,19663,2021-01-02
Oklahoma,OK,2021-01-09,28934,2021-01-09
Oklahoma,OK,2021-01-16,26868,2021-01-16
Oklahoma,OK,2021-01-23,18606,2021-01-23
Oklahoma,OK,2021-01-30,16556,2021-01-30
Oklahoma,OK,2021-02-06,15283,2021-02-06
Oklahoma,OK,2021-02-13,10611,2021-02-13
Oklahoma,OK,2021-02-20,6097,2021-02-20
Oklahoma,OK,2021-02-27,5545,2021-02-27
Oklahoma,OK,2021-03-06,4792,2021-03-06
Oklahoma,OK,2021-03-13,3533,2021-03-13
Oklahoma,OK,2021-03-20,2579,2021-03-20
Oklahoma,OK,2021-03-27,2559,2021-03-27
Oklahoma,OK,2021-04-03,2241,2021-04-03
Oklahoma,OK,2021-04-10,4846,2021-04-10
Oklahoma,OK,2021-04-17,2058,2021-04-17
Oklahoma,OK,2021-04-24,1687,2021-04-24
Oklahoma,OK,2021-05-01,1755,2021-05-01
Oklahoma,OK,2021-05-08,1343,2021-05-08
Oklahoma,OK,2021-05-15,1199,2021-05-15
Oklahoma,OK,2021-05-22,983,2021-05-22
Oklahoma,OK,2021-05-29,947,2021-05-29
Oklahoma,OK,2021-06-05,775,2021-06-05
Oklahoma,OK,2021-06-12,842,2021-06-12
Oklahoma,OK,2021-06-19,1141,2021-06-19
Oklahoma,OK,2021-06-26,1375,2021-06-26
Oklahoma,OK,2021-07-03,1573,2021-07-03
Oklahoma,OK,2021-07-10,2199,2021-07-10
Oklahoma,OK,2021-07-17,3925,2021-07-17
Oklahoma,OK,2021-07-24,6569,2021-07-24
Oklahoma,OK,2021-07-31,9459,2021-07-31
Oklahoma,OK,2021-08-07,13348,2021-08-07
Oklahoma,OK,2021-08-14,14851,2021-08-14
Oklahoma,OK,2021-08-21,15542,2021-08-21
Oklahoma,OK,2021-08-28,18036,2021-08-28
Oklahoma,OK,2021-09-04,18438,2021-09-04
Oklahoma,OK,2021-09-11,16462,2021-09-11
Oklahoma,OK,2021-09-18,14762,2021-09-18
Oklahoma,OK,2021-09-25,12317,2021-09-25
Oklahoma,OK,2021-10-02,10826,2021-10-02
Oklahoma,OK,2021-10-09,7563,2021-10-09
Oklahoma,OK,2021-10-16,9092,2021-10-16
Oklahoma,OK,2021-10-23,7085,2021-10-23
Oklahoma,OK,2021-10-30,5021,2021-10-30
Oklahoma,OK,2021-11-06,4231,2021-11-06
Oklahoma,OK,2021-11-13,4522,2021-11-13
Oklahoma,OK,2021-11-20,5869,2021-11-20
Oklahoma,OK,2021-11-27,3620,2021-11-27
Oklahoma,OK,2021-12-04,8200,2021-12-04
Oklahoma,OK,2021-12-11,9634,2021-12-11
Oklahoma,OK,2021-12-18,5852,2021-12-18
Oklahoma,OK,2021-12-25,8304,2021-12-25
Oklahoma,OK,2022-01-01,14728,2022-01-01
Oklahoma,OK,2022-01-08,28655,2022-01-08
Oklahoma,OK,2022-01-15,73796,2022-01-15
Oklahoma,OK,2022-01-22,82524,2022-01-22
Oklahoma,OK,2022-01-29,69742,2022-01-29
Oklahoma,OK,2022-02-05,31891,2022-02-05
Oklahoma,OK,2022-02-12,11300,2022-02-12
Oklahoma,OK,2022-02-19,6441,2022-02-19
Oklahoma,OK,2022-02-26,6202,2022-02-26
Oklahoma,OK,2022-03-05,4982,2022-03-05
Oklahoma,OK,2022-03-12,2179,2022-03-12
Oklahoma,OK,2022-03-19,2984,2022-03-19
Oklahoma,OK,2022-03-26,1814,2022-03-26
Oklahoma,OK,2022-04-02,1810,2022-04-02
Oklahoma,OK,2022-04-09,2875,2022-04-09
Oklahoma,OK,2022-04-16,1596,2022-04-16
Oklahoma,OK,2022-04-23,1686,2022-04-23
Oklahoma,OK,2022-04-30,1567,2022-04-30
Oklahoma,OK,2022-05-07,1655,2022-05-07
Oklahoma,OK,2022-05-14,2231,2022-05-14
Oklahoma,OK,2022-05-21,2348,2022-05-21
Oklahoma,OK,2022-05-28,1772,2022-05-28
Oklahoma,OK,2022-06-04,4570,2022-06-04
Oklahoma,OK,2022-06-11,4739,2022-06-11
Oklahoma,OK,2022-06-18,3495,2022-06-18
Oklahoma,OK,2022-06-25,8943,2022-06-25
Oklahoma,OK,2022-07-02,5615,2022-07-02
Oklahoma,OK,2022-07-09,8564,2022-07-09
Oklahoma,OK,2022-07-16,11996,2022-07-16
Oklahoma,OK,2022-07-23,11643,2022-07-23
Oklahoma,OK,2022-07-30,12381,2022-07-30
Oklahoma,OK,2022-08-06,11780,2022-08-06
Oklahoma,OK,2022-08-13,11538,2022-08-13
Oklahoma,OK,2022-08-20,9219,2022-08-20
Oklahoma,OK,2022-08-27,9895,2022-08-27
Oklahoma,OK,2022-09-03,10649,2022-09-03
Oklahoma,OK,2022-09-10,8056,2022-09-10
Oklahoma,OK,2022-09-17,7122,2022-09-17
Oklahoma,OK,2022-09-24,4868,2022-09-24
Oklahoma,OK,2022-10-01,3701,2022-10-01
Oklahoma,OK,2022-10-08,2888,2022-10-08
Oklahoma,OK,2022-10-15,2819,2022-10-15
Oklahoma,OK,2022-10-22,2050,2022-10-22
Oklahoma,OK,2022-10-29,2813,2022-10-29
Oklahoma,OK,2022-11-05,2894,2022-11-05
Oklahoma,OK,2022-11-12,3389,2022-11-12
Oklahoma,OK,2022-11-19,3226,2022-11-19
Oklahoma,OK,2022-11-26,2895,2022-11-26
Oklahoma,OK,2022-12-03,5277,2022-12-03
Oklahoma,OK,2022-12-10,6205,2022-12-10
Oklahoma,OK,2022-12-17,5579,2022-12-17
Oklahoma,OK,2022-12-24,6340,2022-12-24
Oklahoma,OK,2022-12-31,5892,2022-12-31
Oklahoma,OK,2023-01-07,5660,2023-01-07
Oklahoma,OK,2023-01-14,5637,2023-01-14
Oklahoma,OK,2023-01-21,4475,2023-01-21
Oklahoma,OK,2023-01-28,4691,2023-01-28
Oklahoma,OK,2023-02-04,4435,2023-02-04
Oklahoma,OK,2023-02-11,3384,2023-02-11
Oklahoma,OK,2023-02-18,3256,2023-02-18
Oklahoma,OK,2023-02-25,2899,2023-02-25
Oklahoma,OK,2023-03-04,2928,2023-03-04
Oklahoma,OK,2023-03-11,3551,2023-03-11
Oregon,OR,2020-01-25,0,2020-01-25
Oregon,OR,2020-02-01,0,2020-02-01
Oregon,OR,2020-02-08,0,2020-02-08
Oregon,OR,2020-02-15,0,2020-02-15
Oregon,OR,2020-02-22,0,2020-02-22
Oregon,OR,2020-02-29,1,2020-02-29
Oregon,OR,2020-03-07,5,2020-03-07
Oregon,OR,2020-03-14,30,2020-03-14
Oregon,OR,2020-03-21,101,2020-03-21
Oregon,OR,2020-03-28,342,2020-03-28
Oregon,OR,2020-04-04,420,2020-04-04
Oregon,OR,2020-04-11,472,2020-04-11
Oregon,OR,2020-04-18,473,2020-04-18
Oregon,OR,2020-04-25,409,2020-04-25
Oregon,OR,2020-05-02,382,2020-05-02
Oregon,OR,2020-05-09,525,2020-05-09
Oregon,OR,2020-05-16,452,2020-05-16
Oregon,OR,2020-05-23,276,2020-05-23
Oregon,OR,2020-05-30,297,2020-05-30
Oregon,OR,2020-06-06,385,2020-06-06
Oregon,OR,2020-06-13,807,2020-06-13
Oregon,OR,2020-06-20,1373,2020-06-20
Oregon,OR,2020-06-27,1344,2020-06-27
Oregon,OR,2020-07-04,1836,2020-07-04
Oregon,OR,2020-07-11,1921,2020-07-11
Oregon,OR,2020-07-18,2298,2020-07-18
Oregon,OR,2020-07-25,2343,2020-07-25
Oregon,OR,2020-08-01,2325,2020-08-01
Oregon,OR,2020-08-08,2193,2020-08-08
Oregon,OR,2020-08-15,2008,2020-08-15
Oregon,OR,2020-08-22,1692,2020-08-22
Oregon,OR,2020-08-29,1583,2020-08-29
Oregon,OR,2020-09-05,1563,2020-09-05
Oregon,OR,2020-09-12,1300,2020-09-12
Oregon,OR,2020-09-19,1443,2020-09-19
Oregon,OR,2020-09-26,1982,2020-09-26
Oregon,OR,2020-10-03,1930,2020-10-03
Oregon,OR,2020-10-10,2413,2020-10-10
Oregon,OR,2020-10-17,2391,2020-10-17
Oregon,OR,2020-10-24,2424,2020-10-24
Oregon,OR,2020-10-31,3182,2020-10-31
Oregon,OR,2020-11-07,4666,2020-11-07
Oregon,OR,2020-11-14,6431,2020-11-14
Oregon,OR,2020-11-21,7650,2020-11-21
Oregon,OR,2020-11-28,8838,2020-11-28
Oregon,OR,2020-12-05,10737,2020-12-05
Oregon,OR,2020-12-12,9596,2020-12-12
Oregon,OR,2020-12-19,8975,2020-12-19
Oregon,OR,2020-12-26,6512,2020-12-26
Oregon,OR,2021-01-02,8022,2021-01-02
Oregon,OR,2021-01-09,8128,2021-01-09
Oregon,OR,2021-01-16,7936,2021-01-16
Oregon,OR,2021-01-23,5188,2021-01-23
Oregon,OR,2021-01-30,4816,2021-01-30
Oregon,OR,2021-02-06,4325,2021-02-06
Oregon,OR,2021-02-13,3293,2021-02-13
Oregon,OR,2021-02-20,2677,2021-02-20
Oregon,OR,2021-02-27,2604,2021-02-27
Oregon,OR,2021-03-06,1764,2021-03-06
Oregon,OR,2021-03-13,2323,2021-03-13
Oregon,OR,2021-03-20,1918,2021-03-20
Oregon,OR,2021-03-27,2382,2021-03-27
Oregon,OR,2021-04-03,2778,2021-04-03
Oregon,OR,2021-04-10,3605,2021-04-10
Oregon,OR,2021-04-17,4416,2021-04-17
Oregon,OR,2021-04-24,5429,2021-04-24
Oregon,OR,2021-05-01,5667,2021-05-01
Oregon,OR,2021-05-08,5207,2021-05-08
Oregon,OR,2021-05-15,4375,2021-05-15
Oregon,OR,2021-05-22,3177,2021-05-22
Oregon,OR,2021-05-29,2649,2021-05-29
Oregon,OR,2021-06-05,1990,2021-06-05
Oregon,OR,2021-06-12,1871,2021-06-12
Oregon,OR,2021-06-19,1715,2021-06-19
Oregon,OR,2021-06-26,1418,2021-06-26
Oregon,OR,2021-07-03,1038,2021-07-03
Oregon,OR,2021-07-10,1193,2021-07-10
Oregon,OR,2021-07-17,1768,2021-07-17
Oregon,OR,2021-07-24,2871,2021-07-24
Oregon,OR,2021-07-31,4886,2021-07-31
Oregon,OR,2021-08-07,7144,2021-08-07
Oregon,OR,2021-08-14,11564,2021-08-14
Oregon,OR,2021-08-21,14514,2021-08-21
Oregon,OR,2021-08-28,15424,2021-08-28
Oregon,OR,2021-09-04,15472,2021-09-04
Oregon,OR,2021-09-11,12952,2021-09-11
Oregon,OR,2021-09-18,13016,2021-09-18
Oregon,OR,2021-09-25,11149,2021-09-25
Oregon,OR,2021-10-02,10719,2021-10-02
Oregon,OR,2021-10-09,9404,2021-10-09
